Empresa;Data;Prestador;Tipo;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Numero_NF;Vencimento_NF
821;2024-06-26;Nf 3869;Outro;5648;21163.0;18298.76;01/07/2024;NORMAL;1857;APROVADA;3869;
841;2024-06-26;Nf 31;Outro;5629;21097.0;450.0;27/06/2024;NORMAL;1857;APROVADA;31;
841;2024-06-26;Nf 5893;Outro;5651;21102.0;1710.0;27/06/2024;NORMAL;1856;APROVADA;5893;
19;2024-06-25;Nf 32;Outro;5607;21064.0;1632.0;26/06/2024;NORMAL;1856;APROVADA;32;
25;2024-06-25;;Outro;5617;21061.0;170.0;25/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-24;Nf 8186;Outro;5591;21036.0;998.16;25/06/2024;NORMAL;1857;APROVADA;8186;
2;2024-06-24;Nf 29731;Outro;5590;21035.0;158.53;25/06/2024;NORMAL;1857;APROVADA;29731;
13;2024-06-24;Nf 1003015;Outro;5586;21030.0;350.0;25/06/2024;NORMAL;1857;APROVADA;1003015;
30;2024-06-24;Nf 29784;Outro;5589;21033.0;666.42;25/06/2024;NORMAL;1857;APROVADA;29784;
605;2024-06-24;Nf 29730;Outro;5587;21031.0;105.69;25/06/2024;NORMAL;1857;APROVADA;29730;
607;2024-06-24;Nf 29767;Outro;5588;21032.0;105.32;25/06/2024;NORMAL;1857;APROVADA;29767;
821;2024-06-24;Nf 97;Outro;5583;21029.0;51618.0;25/06/2024;NORMAL;1857;APROVADA;97;
1;2024-06-21;Nf 025;Outro;5552;20996.0;5600.0;24/06/2024;NORMAL;1857;APROVADA;025;
1;2024-06-21;Nf 583;Outro;5571;21047.0;280.0;25/06/2024;NORMAL;1857;APROVADA;583;
9;2024-06-21;Nf 50;Outro;5556;20985.0;450.0;24/06/2024;NORMAL;1857;APROVADA;50;
9;2024-06-21;Nf 43;Outro;5557;20986.0;250.0;24/06/2024;NORMAL;1857;APROVADA;43;
821;2024-06-21;Nf 12050/A1;Outro;5574;21005.0;1080.0;24/06/2024;NORMAL;1856;APROVADA;12050;
1;2024-06-20;Nf 48;Outro;5524;20952.0;1200.0;21/06/2024;NORMAL;1857;APROVADA;48;
1;2024-06-20;Nf 51376;Outro;5525;20946.0;120.36;21/06/2024;NORMAL;1857;APROVADA;51376;
1;2024-06-20;;Compra;5538;21094.0;2925.02;26/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-20;;Compra;5543;20999.0;3890.0;01/07/2024;ALTA;1856;APROVADA;;
13;2024-06-20;Nf 280;Outro;5533;21024.0;210.0;25/06/2024;NORMAL;1857;APROVADA;280;
24;2024-06-20;Nf 344;Outro;5521;20942.0;500.0;21/06/2024;NORMAL;1857;APROVADA;344;
25;2024-06-20;Nf 345;Outro;5522;20943.0;650.0;21/06/2024;NORMAL;1857;APROVADA;345;
1;2024-06-19;;Compra;5510;21018.0;334.0;24/06/2024;NORMAL;1857;APROVADA;;
8;2024-06-19;Nf 42;Outro;5497;20894.0;580.0;19/06/2024;NORMAL;1857;APROVADA;42;
11;2024-06-19;Nf 2033;Outro;5498;20933.0;350.0;21/06/2024;NORMAL;1857;APROVADA;2033;
19;2024-06-19;;Outro;5514;21166.0;33.85;01/07/2024;NORMAL;1856;APROVADA;;
24;2024-06-19;;Compra;5507;21086.0;563.75;26/06/2024;NORMAL;1856;APROVADA;;
25;2024-06-19;Nf 20;Outro;5499;20934.0;180.0;21/06/2024;NORMAL;1857;APROVADA;20;
841;2024-06-19;Nf 302;Outro;5500;20893.0;8000.0;19/06/2024;NORMAL;1857;APROVADA;302;
1;2024-06-17;Nf 7078;Outro;5459;20803.0;200.0;17/06/2024;NORMAL;1857;APROVADA;7078;
13;2024-06-17;Nf 17;Outro;5463;20872.0;2300.0;19/06/2024;NORMAL;1857;APROVADA;17;
841;2024-06-17;;Compra;5450;20904.0;5590.0;26/07/2024;NORMAL;1857;APROVADA;;
25;2024-06-15;Nf 179898;Outro;5452;20828.0;292.02;18/06/2024;NORMAL;1857;APROVADA;179898;
1;2024-06-14;Nf 2738;Outro;5401;20962.0;3000.0;21/06/2024;NORMAL;1857;APROVADA;2738;
1;2024-06-14;Nf 2740;Outro;5403;20964.0;800.0;21/06/2024;NORMAL;1857;APROVADA;2740;
1;2024-06-14;Nf 3866;Outro;5420;20790.0;3068.85;17/06/2024;NORMAL;1857;APROVADA;3866;
2;2024-06-14;Nf 2743;Outro;5406;20967.0;250.0;21/06/2024;NORMAL;1857;APROVADA;2743;
5;2024-06-14;Nf 2747;Outro;5411;20971.0;500.0;21/06/2024;NORMAL;1857;APROVADA;2747;
14;2024-06-14;Nf 2746;Outro;5410;20970.0;270.0;21/06/2024;NORMAL;1857;APROVADA;2746;
23;2024-06-14;Nf 2748;Outro;5412;20972.0;400.0;21/06/2024;NORMAL;1857;APROVADA;2748;
30;2024-06-14;Nf 2745;Outro;5409;20969.0;1100.0;21/06/2024;NORMAL;1857;APROVADA;2745;
402;2024-06-14;Nf 2739;Outro;5402;20963.0;2000.0;21/06/2024;NORMAL;1857;APROVADA;2739;
402;2024-06-14;Nf 3865;Outro;5422;20792.0;3068.85;17/06/2024;NORMAL;1857;APROVADA;3865;
605;2024-06-14;Nf 2744;Outro;5408;20968.0;180.0;21/06/2024;NORMAL;1857;APROVADA;2744;
607;2024-06-14;Nf 2742;Outro;5405;20966.0;180.0;21/06/2024;NORMAL;1857;APROVADA;2742;
821;2024-06-14;Nf 4113;Outro;5423;21149.0;13095.48;01/07/2024;NORMAL;1857;APROVADA;4113;
841;2024-06-14;Nf 2741;Outro;5404;20965.0;900.0;21/06/2024;NORMAL;1857;APROVADA;2741;
1;2024-06-13;Nf 51216;Outro;5376;20795.0;348.0;17/06/2024;NORMAL;1857;APROVADA;51216;
13;2024-06-13;;Compra;5388;21006.0;699.9;24/06/2024;NORMAL;1856;APROVADA;;
19;2024-06-13;;Compra;5367;20768.0;1458.0;14/06/2024;ALTA;1857;APROVADA;;
25;2024-06-13;;Compra;5364;21088.0;733.4;26/06/2024;NORMAL;1856;APROVADA;;
25;2024-06-13;O Boleto Sera Encaminhado Assim Que Recebido;Outro;5374;20874.0;292.02;19/06/2024;NORMAL;1857;APROVADA;;
25;2024-06-13;Nf 97;Outro;5378;20793.0;1615.25;17/06/2024;NORMAL;1857;APROVADA;97;
1;2024-06-12;;Compra;5345;20977.0;1194.64;21/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-12;Nf 306;Outro;5350;20788.0;12250.0;17/06/2024;NORMAL;1857;APROVADA;306;
1;2024-06-12;Nf 024;Outro;5351;20786.0;4700.0;17/06/2024;NORMAL;1857;APROVADA;024;
1;2024-06-12;Nf 258184;Outro;5359;20745.0;3459.0;13/06/2024;NORMAL;1857;APROVADA;258184;
9;2024-06-12;Nf 770;Outro;5348;20833.0;730.0;18/06/2024;NORMAL;1857;APROVADA;770;
13;2024-06-12;Nf 16;Outro;5355;20757.0;1585.0;14/06/2024;NORMAL;1857;APROVADA;16;
605;2024-06-12;Nf 30;Outro;5353;20787.0;680.0;17/06/2024;NORMAL;1857;APROVADA;30;
821;2024-06-12;Nf 4013;Outro;5360;20765.0;3868.68;14/06/2024;NORMAL;1857;APROVADA;4013;
841;2024-06-12;Nf 192;Outro;5354;20835.0;1050.0;18/06/2024;NORMAL;1857;APROVADA;192;
8;2024-06-11;Nf 769;Outro;5347;20832.0;380.0;18/06/2024;NORMAL;1857;APROVADA;769;
821;2024-06-11;Nf 57;Outro;5333;20751.0;48340.0;13/06/2024;ALTA;1856;APROVADA;57;
841;2024-06-11;Nf 996;Outro;5340;20758.0;50000.0;14/06/2024;NORMAL;1856;APROVADA;996;
1;2024-06-10;Nf 866;Outro;5314;20688.0;703.5;10/06/2024;NORMAL;1857;APROVADA;866;
1;2024-06-10;;Outro;5315;21152.0;52.0;01/07/2024;NORMAL;1857;APROVADA;;
1;2024-06-10;Nf 51216;Outro;5316;20829.0;348.0;18/06/2024;NORMAL;1857;APROVADA;51216;
9;2024-06-10;Nf 98250;Outro;5309;20664.0;334.3;10/06/2024;NORMAL;1857;APROVADA;98250;
9;2024-06-10;Nf 40;Outro;5319;20781.0;380.0;17/06/2024;NORMAL;1857;APROVADA;40;
13;2024-06-10;Nf 27056;Outro;5306;20759.0;262.53;14/06/2024;NORMAL;1857;APROVADA;27056;
25;2024-06-10;Nf 3179;Outro;5307;20725.0;132.0;11/06/2024;NORMAL;1857;APROVADA;3179;
605;2024-06-10;Nf 1354;Outro;5318;20830.0;693.0;18/06/2024;NORMAL;1857;APROVADA;1354;
1;2024-06-07;Nf 7078;Outro;5295;20645.0;200.0;07/06/2024;NORMAL;1857;APROVADA;7078;
19;2024-06-07;Nf 21164;Outro;5301;20655.0;150.0;07/06/2024;NORMAL;1857;APROVADA;21164;
25;2024-06-07;Nf 3179;Outro;5296;20690.0;132.0;10/06/2024;NORMAL;1857;APROVADA;3179;
821;2024-06-07;;Outro;5294;20678.0;59281.99;10/06/2024;;1853;APROVADA;;
1;2024-06-06;;Compra;5272;20849.0;394.0;18/06/2024;NORMAL;1856;APROVADA;;
8;2024-06-06;Nf 2024/463;Outro;5280;20642.0;750.0;07/06/2024;NORMAL;1857;APROVADA;2024;
9;2024-06-06;Nf 2024/464;Outro;5279;20641.0;750.0;07/06/2024;NORMAL;1857;APROVADA;2024;
30;2024-06-06;Nf 6993;Outro;5277;20652.0;200.0;07/06/2024;NORMAL;1857;APROVADA;6993;
821;2024-06-06;Nf 3863;Outro;5281;20646.0;25305.01;07/06/2024;NORMAL;1856;APROVADA;3863;
1;2024-06-05;Nf 29165;Outro;5250;20692.0;3787.72;10/06/2024;NORMAL;1857;APROVADA;29165;
2;2024-06-05;Nf 25;Outro;5263;20685.0;590.0;10/06/2024;NORMAL;1857;APROVADA;25;
8;2024-06-05;Nf 28;Outro;5262;20683.0;2800.0;10/06/2024;NORMAL;1857;APROVADA;28;
9;2024-06-05;Nf 127;Outro;5246;20669.0;690.0;10/06/2024;NORMAL;1857;APROVADA;127;
9;2024-06-05;Nf 29;Outro;5264;20686.0;1650.0;10/06/2024;NORMAL;1857;APROVADA;29;
23;2024-06-05;Nf 151;Outro;5244;20648.0;300.0;07/06/2024;NORMAL;1857;APROVADA;151;
24;2024-06-05;Nf 4;Outro;5243;20647.0;1800.0;07/06/2024;NORMAL;1857;APROVADA;4;
30;2024-06-05;Nf 27;Outro;5265;20649.0;2880.0;07/06/2024;NORMAL;1857;APROVADA;27;
402;2024-06-05;Nf 29166;Outro;5252;20673.0;387.64;10/06/2024;NORMAL;1857;APROVADA;29166;
605;2024-06-05;Nf 29174;Outro;5255;20676.0;408.01;10/06/2024;NORMAL;1857;APROVADA;29174;
607;2024-06-05;Nf 26;Outro;5261;20679.0;390.0;10/06/2024;NORMAL;1857;APROVADA;26;
801;2024-06-05;Nf 29170;Outro;5254;20675.0;219.1;10/06/2024;NORMAL;1857;APROVADA;29170;
821;2024-06-05;Nf 25;Outro;5269;20638.0;6000.0;07/06/2024;NORMAL;1856;APROVADA;25;
821;2024-06-05;Nf 26;Outro;5270;20639.0;6000.0;07/06/2024;NORMAL;1856;APROVADA;26;
831;2024-06-05;Nf 29171;Outro;5253;20674.0;387.64;10/06/2024;NORMAL;1857;APROVADA;29171;
841;2024-06-05;Nf 29167;Outro;5248;20670.0;194.19;10/06/2024;NORMAL;1857;APROVADA;29167;
841;2024-06-05;Nf 24;Outro;5267;20687.0;480.0;10/06/2024;NORMAL;1857;APROVADA;24;
