Empresa;Data;Prestador;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Ds_Compra
13;2025-09-19;JOAO PEDRO DE PAIVA SANTOS DUARTE;13914;30316.0;320.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
24;2025-09-19;TOOLER SOLUCOES DIGITAIS E INTERMEDIACAO DE SERVICOS LTDA;13880;30309.0;400.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-09-19;EUGENIO BRAGA DE CARVALHO;13910;30315.0;150.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
30;2025-09-19;REFRIGERACAO GELOCENTER LTDA;13898;30312.0;600.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
402;2025-09-19;COMPRA DE 03 VENTILADOR REFERENTE AO CHAMADO TRILOGO/ESTOQUE.;13892;30483.0;2277.0;03/10/2025;NORMAL;1858;APROVADA;PENDENTE
402;2025-09-19;ROBSON GUIMARAES SILVA;13894;30310.0;1395.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
821;2025-09-19;DIARCO IND E COMEX LTDA;13901;30313.0;1518.9;22/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
841;2025-09-19;DD COOPER DEDTIZADORA LTDA;13916;30317.0;1110.5;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-09-19;TASSO EQUIPAMENTOS DE SEGURANCA LTDA;13905;30377.0;11968.95;23/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
1;2025-09-18;REFERENTE A TROCA DE LOGO DA LOJA DE GOIANIA;13855;30307.0;17700.0;22/09/2025;ALTA;1856;ATENDIDA;REALIZADA
1;2025-09-17;NIX ELEVADORES LTDA;13810;30306.0;550.0;22/09/2025;NORMAL;1858;APROVADA;REALIZADA
5;2025-09-17;SOLICITACAO REFERENTE A COBRANCA FIXA DA LIMPEZA DE VITRINE;13794;30237.0;500.0;18/09/2025;NORMAL;1856;APROVADA;REALIZADA
25;2025-09-17;CVP CONSTRUTORA LTDA;13795;30238.0;2071.4;18/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-16;COMPRA DE UM CARRINHO DOBRAVEL PARA OS MENINOS DA MANUTENCAO;13760;30188.0;205.89;17/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-09-16;COMPRA DE 6 SONOFF PARA AUTOMACAO DO BACKLIGHT.;13774;30391.0;390.0;25/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-09-16;COMPRA DE UMA CHAVE HIDRAULICA PARA OS MENINOS DA MANUTENCAO;13780;30415.0;42.0;24/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-09-16;COMPRA DE UMA PARAFUSADEIRA PARA OS MENINOS DA MANUTENCAO;13783;30402.0;2700.0;25/09/2025;NORMAL;1858;APROVADA;PENDENTE
24;2025-09-16;LUIS HENRIQUE PEREIRA DE CARVALHO;13761;30235.0;2640.0;18/09/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-09-16;LED WAVE PAINEIS ELETRONICOS LTDA;13785;30228.0;2637.5;17/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-12;COMPRA DE TINTAS PARA A MUDANCA LAYOUT SHOWROOM;13717;30139.0;1807.8;17/09/2025;ALTA;1858;APROVADA;PENDENTE
8;2025-09-12;ELVIS JACINTO BARRETO;13720;30180.0;413.0;16/09/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-09-12;REFERENTE A COBRANCA MENSAL DA LIMPEZA DE VITRINE DE RECIFE;13703;30124.0;3600.0;12/09/2025;NORMAL;1856;APROVADA;REALIZADA
13;2025-09-12;CONTROL AIR ENGENHARIA LTDA;13698;30122.0;290.9;12/09/2025;NORMAL;1858;APROVADA;REALIZADA
30;2025-09-12;JAPA DESENTUPIDORA E DEDETIZACAO LTDA;13707;30134.0;3600.0;15/09/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-09-11;COMPRA DE UM CONTROLE DE ALARME PARA A LOJA BELVEDERE;13676;30102.0;102.9;11/09/2025;NORMAL;1856;APROVADA;REALIZADA
27;2025-09-11;CVP CONSTRUTORA LTDA;13704;30132.0;5052.21;15/09/2025;NORMAL;1858;APROVADA;REALIZADA
801;2025-09-11;COMPRA DE UM FERRO INDUSTRIAL PARA O RIOMAR FORTALEZA;13675;30182.0;1338.66;25/09/2025;ALTA;1856;APROVADA;PENDENTE
821;2025-09-11;ILHA TINTAS LTDA;13702;30123.0;317.0;12/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
821;2025-09-11;FRANCILENE GOMES DOS SANTOS;13705;30133.0;949.99;15/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
842;2025-09-11;REFERENTE AO STUDIO LD;13678;30130.0;24498.9;15/09/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-09-11;LD STUDIO;13679;30131.0;84853.53;15/09/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-09-11;MATERIAIS OBRA PHG;13690;30119.0;195.0;12/09/2025;NORMAL;1856;APROVADA;REALIZADA
30;2025-09-10;COBRANCA MENSAL;13641;;800.0;;NORMAL;1856;APROVADA;REALIZADA
842;2025-09-10;NF18;13656;30084.0;70000.0;10/09/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-09-10;REFERENTE A MAO DE OBRA DE INSTALACAO DA ILUMINACAO DO PHG;13659;30085.0;24000.0;10/09/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-09-09;MAD ART EM MOVEIS LTDA;13618;30060.0;8230.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-09;COMPRA DE LONAS ADESIVAS;13619;30090.0;948.0;12/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-09-09;SUPORTE SERVICOS DE SEGURANCA LTDA;13633;30065.0;5128.3;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-09;LIRIAN ISABEL PIRES;13634;30066.0;2500.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
24;2025-09-09;A MAC MAQUINAS DE COSTURA LTDA;13626;30062.0;125.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
24;2025-09-09;A MAC MAQUINAS DE COSTURA LTDA;13628;30061.0;490.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-09-09;A MAC MAQUINAS DE COSTURA LTDA;13629;30063.0;30.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-09-09;A MAC MAQUINAS DE COSTURA LTDA;13630;30064.0;490.0;10/09/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-09-09;NF 2025/652;13632;30051.0;250.51;09/09/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-09-09;REFERENTE A ILUMINACAO DO PHG;13624;30087.0;81270.0;10/09/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-09-09;CONTRATO DE MANUTENCAO DO AR CONDICIONADO DO PHG;13639;;450.0;;NORMAL;1856;APROVADA;REALIZADA
1;2025-09-08;;13611;;20.0;;NORMAL;1858;NAO LIBERADA;REALIZADA
821;2025-09-08;LA NOVITA COMERCIO DE COUROS EIRELI;13592;30043.0;1820.0;09/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
1;2025-09-05;GL COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA;13582;30042.0;1076.44;09/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-05;COMPRA DE ADESIVOS PARA DEMANDA DO MARKETING;13586;30037.0;730.0;10/09/2025;ALTA;1858;APROVADA;PENDENTE
27;2025-09-05;NF 357222;13576;30026.0;102.9;08/09/2025;NORMAL;1858;APROVADA;REALIZADA
30;2025-09-05;STUDIO LD ILUMINACAO AUTOMACAO ELETRICA LTDA;13561;30011.0;1079.72;08/09/2025;NORMAL;1858;APROVADA;REALIZADA
605;2025-09-05;MAD ART EM MOVEIS LTDA;13571;30015.0;2720.0;08/09/2025;NORMAL;1858;APROVADA;REALIZADA
821;2025-09-05;COMPRA PARTICULAR DO RICARDO;13559;30009.0;7958.0;15/09/2025;ALTA;1856;ATENDIDA;PENDENTE
821;2025-09-05;VB MATERIAIS DE CONSTRUCAO LTDA;13574;30016.0;8793.57;08/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
821;2025-09-05;DIARCO IND E COMEX LTDA;13581;30086.0;13075.33;10/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
842;2025-09-05;SANDOVAL OLIVEIRA SANTOS;13568;30013.0;3450.15;08/09/2025;NORMAL;1858;APROVADA;REALIZADA
843;2025-09-05;MAD ART EM MOVEIS LTDA;13570;30014.0;1140.0;08/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-04;COMPRA DE DEFLETOR PARA AR CONDICIONADO;13539;30068.0;110.0;15/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-09-04;COMPRA DE 5 CONECTORES DE ALIMENTACAO ENTRE PLACAS.;13549;30007.0;285.3;09/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-09-03;COMPRA: 5 DRIVER, UM PARA OUTLET OS OUTROS PARA ESTOQUE.;13511;29915.0;1750.0;03/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-09-03;COMPRA: PECAS PARA MANUTENCAO DO AR;13516;30008.0;4864.2;15/09/2025;NORMAL;1858;APROVADA;PENDENTE
8;2025-09-03;JOSE DOMINGOS SODRE DOS SANTOS;13529;29976.0;435.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-09-03;JOSE DOMINGOS SODRE DOS SANTOS;13513;29920.0;435.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-09-03;JONAS FELIPE SOUZA SILVA;13512;29924.0;4107.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
13;2025-09-03;GETECNICA ASSISTENCIA TECNICA LTDA;13514;29921.0;1200.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
13;2025-09-03;CARLOS ANDRE FERREIRA DA SILVA;13530;29935.0;800.0;04/09/2025;NORMAL;1858;APROVADA;REALIZADA
18;2025-09-03;COMERCIO MAQUINAS DE COSTURA FERREIRA LTDA;13515;29922.0;400.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-09-03;GLOBAL SALVADOR SERVICOS GERAIS LTDA;13518;29974.0;880.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-09-03;GLOBAL SALVADOR GERAIS LTDA;13519;29975.0;1280.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
30;2025-09-03;SANDOVAL OLIVEIRA SANTOS;13520;29970.0;2320.0;05/09/2025;NORMAL;1858;ATENDIDA;REALIZADA
605;2025-09-03;MAD ART EM MOVEIS LTDA;13525;29972.0;2720.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
821;2025-09-03;FERNANDO FELIPE RODRIGUES JUNIOR;13532;29969.0;6000.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
843;2025-09-03;MAD ART EM MOVEIS LTDA;13522;29971.0;1140.0;05/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-09-02;COMERCIAL DE FERRAGENS E FERRAMENTAS PRATES LTDA;13497;29918.0;259.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-09-02;GM SERVICOS LTDA;13507;29919.0;7950.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-09-02;SANDOVAL OLIVEIRA SANTOS;13504;29917.0;6417.8;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-09-01;JC COMERCIO E SERVICOS DE MATERIAIS CONTRA INCENDIO LTDA;13479;29925.0;800.0;03/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-29;MATERIAIS P/ REFORMA;13445;29986.0;3859.52;16/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-08-29;ESCADA ARTICULADA;13447;29932.0;1169.0;08/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-08-29;COMPRA: PERFIL DE ILUMINACAO COM SENSOR DE PRENSENCA.;13467;29873.0;159.12;05/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-29;COMPRA: MATERIAL SOLICITADO PELO TRILOGO.;13469;29911.0;80.0;05/09/2025;ALTA;1858;APROVADA;PENDENTE
8;2025-08-29;MARCO AURELIO DA SILVA;13451;29834.0;250.0;29/08/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-08-29;UNIVERSO DA REFRIGERACAO LTDA;13473;29898.0;110.0;02/09/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-08-29;ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA;13449;29835.0;300.0;29/08/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-08-29;ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA;13457;;700.0;;NORMAL;1858;APROVADA;REALIZADA
10;2025-08-29;ISRAEL RIBEIRO DE LIMA;13460;29895.0;750.0;02/09/2025;NORMAL;1858;APROVADA;REALIZADA
821;2025-08-29;BELING MATERIAIS ELETRICOS LTDA;13446;29832.0;2635.16;29/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
821;2025-08-29;BELING MATERIAIS ELETRICOS LTDA;13456;29833.0;4.95;29/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
841;2025-08-29;COMPRA: TABUA DE PASSAR DEVIDO AO CHAMADO NO TRILOGO.;13472;29871.0;250.0;09/09/2025;ALTA;1858;APROVADA;PENDENTE
842;2025-08-29;NICOLAS GERONIMO DA SILVA;13453;29896.0;2200.0;02/09/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-28;SERVICO DE REMOCAO DOS LOGOS;13421;29802.0;13975.0;28/08/2025;NORMAL;1856;APROVADA;REALIZADA
24;2025-08-28;CONSERTO DOS APOIS DE TV;13439;29836.0;783.33;29/08/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-08-27;COMPRA DE MATERIAIS PARA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS;13385;29839.0;923.91;04/09/2025;ALTA;1858;APROVADA;PENDENTE
1;2025-08-27;COMPRA DE UM CABO TIPO C A PEDIDO DO ALBERTO;13394;30010.0;50.0;08/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-27;NIX ELEVADORES LTDA;13403;;3300.0;;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-27;COMPRA DE MATERIAIS PARA OBRA NA CASA DO FERNANDO;13407;29777.0;2700.68;01/09/2025;ALTA;1858;APROVADA;PENDENTE
1;2025-08-27;CONTRATO DE INSTALACAO;13408;30039.0;15533.5;20/09/2025;ALTA;1856;APROVADA;PENDENTE
10;2025-08-27;JONAS JOAQUIM DA SILVA;13406;29791.0;650.0;28/08/2025;NORMAL;1858;APROVADA;REALIZADA
23;2025-08-27;ALEXANDRA GARICA DE CAMPOS;13404;29792.0;1200.0;28/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-26;INSTALACAO DE EUCATEX;13371;;15533.5;;ALTA;1856;APROVADA;PENDENTE
14;2025-08-26;SANDOVAL OLIVEIRA SANTOS;13360;29715.0;400.0;26/08/2025;NORMAL;1858;APROVADA;REALIZADA
841;2025-08-26;NF 1558;13361;29714.0;1480.0;26/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-26;EXTINTORES PHG;13367;29757.0;680.0;27/08/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-08-25;CADEIRA PARA COSTUREIRA;13353;29769.0;6106.36;15/09/2025;MEDIA;1856;APROVADA;PENDENTE
1;2025-08-25;COMPRA DE MATERIAIS PRA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS DE;13354;29761.0;6013.58;01/09/2025;ALTA;1858;APROVADA;PENDENTE
9;2025-08-25;MARCO AURELIO DA SILVA;13347;29706.0;1.0;26/08/2025; / AS MESMAS FORAM TROCADAS, POIS ESTAVAM DANIFICADAS.;1858;APROVADA;FACILITIES
11;2025-08-25;JM IMPORTACAO E COMERCIO DE TAPETES E CARPETES EIRELI;13351;29711.0;8620.0;26/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
13;2025-08-25;CARLOS ANDRE FERREIRA DA SILVA;13349;29708.0;250.0;26/08/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-08-25;EDSON MOTA DOS REIS;13350;29710.0;980.0;26/08/2025;NORMAL;1858;APROVADA;REALIZADA
831;2025-08-25;COMPRA DE UM FERRO INDUSTRIAL PARA IG FORTALEZA;13346;29843.0;1500.0;12/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-08-22;MAD ART EM MOVEIS LTDA;13318;29642.0;1.0;25/08/2025; / TROCA DE 03 PARES CORREDICAS.;1858;APROVADA;FACILITIES
1;2025-08-22;MAD ART EM MOVEIS LTDA;13319;29643.0;2430.0;25/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
14;2025-08-22;MAD ART EM MOVEIS LTDA;13320;29644.0;1.0;25/08/2025; / TRILHO CORTINA, TROCA DE 02 BRACOS SOFA;1858;APROVADA;NORMAL
18;2025-08-22;MONTE BERICO REFRIGERACAO LTDA;13321;29645.0;455.88;25/08/2025;NORMAL;1858;APROVADA;REALIZADA
607;2025-08-22;MAD ART EM MOVEIS LTDA;13322;29646.0;1.0;25/08/2025; / TROCA DE 03 PARES DE CORREDICA.;1858;APROVADA;FACILITIES
842;2025-08-22;ALVARO F TEXEIRA LTDA;13328;29647.0;2954.0;25/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-21;COMPRA DE CADEIRA PARA FABRICA;13279;29637.0;7273.8;18/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-08-20;SAULO MOTA DA ROCHA;13239;29562.0;1.0;21/08/2025; / MANUTENCAO DE PORTA DE ACO, SUBSTITUICAO DE TIRAS DANIFICICADAS.;1858;APROVADA;FACILITIES
1;2025-08-20;COMPRA DE MATERIAIS PARA A OBRA DA SALA DE TI;13243;29689.0;3438.49;29/08/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-20;SOLICITACAO DE LOCACAO DE GERADOR PARA O DESLIGAMENTO DE ENERGIA PROGRAMADO;13244;29551.0;10500.0;21/08/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-20;COMPRA DE GAVETEIROS PARA SALA DO GC;13250;29636.0;4050.0;04/09/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-08-20;COMPRA DE MATERIAIS PARA ADEQUACAO DOS QUADROS DE ENERGIA;13260;29578.0;7539.85;21/08/2025;ALTA;1858;APROVADA;PENDENTE
1;2025-08-20;COMPRA DE MATERIAIS PARA OBRA DA SALA DE TI;13261;29804.0;6016.08;22/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-20;COMPRA DE MATERIAIS PARA A ADEQUACAO DO QUADRO ELETRICO;13267;29580.0;165.01;21/08/2025;ALTA;1858;APROVADA;PENDENTE
8;2025-08-20;VR VIDROS LTDA;13254;29639.0;4985.0;25/08/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-08-20;GM SERVICOS LTDA;13256;29641.0;7950.0;27/08/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-08-20;COSTA PROJETOS E CONSTRUCOES LTDA;13255;29640.0;1.0;25/08/2025; / 02 SUBSTITUICOES DE FITA LED;1858;APROVADA;NORMAL
30;2025-08-20;REQUISICAO REFERENTE AO ODORIZADOR DA MATARAZZO;13253;29684.0;200.0;25/08/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-08-20;MAD ART EM MOVEIS LTDA;13262;29837.0;27900.0;29/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-20;COMPRA DE UM MURAL MAGNETICO PARA O PHG;13263;29787.0;178.0;28/08/2025;NORMAL;1858;APROVADA;PENDENTE
842;2025-08-20;COMPRA DE UMA ESCADA DE 3 DEGRAUS PARA O PHG.;13264;29825.0;190.0;29/08/2025;NORMAL;1858;APROVADA;PENDENTE
842;2025-08-20;COMPRA DE UM ASPIRADOR DE PO PARA O PHG;13265;29724.0;1000.0;01/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-19;MANHATTAN ELETRONIC;13218;29561.0;1023.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-19;COMPRA DE TAMPAS PARA LATA DE TINTAS;13220;29526.0;762.4;19/08/2025;NORMAL;1858;APROVADA;PENDENTE
25;2025-08-19;NF 2025/41;13228;29566.0;760.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-08-19;NF 2025/47;13229;29567.0;740.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
28;2025-08-19;MANHATTAN ELETRONIC;13225;29565.0;748.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
29;2025-08-19;MANHATTAN ELETRONIC;13224;29564.0;748.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
402;2025-08-19;MANHATTAN ELETRONIC;13223;29563.0;956.0;21/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-19;ALVARO F TEXEIRA LTDA;13217;29545.0;11816.5;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-18;COMPRA DE 3 BARRAS DE METALON 50X30 PARA DIXACAO DO BINS PHG.;13205;29521.0;26.7;19/08/2025;ALTA;1858;APROVADA;PENDENTE
1;2025-08-18;COMPRA DE UM AR;13206;29504.0;909.92;25/08/2025;NORMAL;1858;ATENDIDA;PENDENTE
13;2025-08-18;COMPRA DE UMA ARARA PARA O VILLAGE;13207;29670.0;500.0;25/08/2025;NORMAL;1858;ATENDIDA;PENDENTE
842;2025-08-18;SIRLEI POS OBRA LTDA;13191;29539.0;7210.0;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-18;G RUBIM GERENCIAMENTO E PLANEJAMENTO EMPRESARIAL LTDA;13192;29540.0;15442.71;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-18;NF 48;13193;29541.0;14200.0;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-18;MIKE DENNER FREIRE LIMA;13194;29542.0;3800.0;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-18;SHMV SERVICOS E CONSTRUCOES LTDA;13196;29543.0;1.0;20/08/2025; / ENGENHARIA, ARQUITETURA E URBANISMO.;1858;APROVADA;FACILITIES
842;2025-08-18;JD GONCALVES DA SILVA POLIMENTOS ME;13198;29544.0;5200.0;20/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-18;COMPRA DE UM TERMOMETRO PARA O PHG;13210;29547.0;100.0;27/08/2025;ALTA;1856;APROVADA;PENDENTE
25;2025-08-16;NF 2025/46;13168;29489.0;4722.22;18/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-15;AEROTINTAS COMERCIAL LTDA;13180;29490.0;694.0;18/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-15;PRODUCAO DE MESA PARA LOJA DE GOIANIA;13187;29492.0;11600.0;18/08/2025;NORMAL;1856;ATENDIDA;REALIZADA
821;2025-08-15;MAD ART EM MOVEIS LTDA;13183;29493.0;29370.0;18/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
1;2025-08-14;COMPRA DE TV PARA SALA DO ALBERTO;13163;29501.0;3098.0;22/08/2025;ALTA;1856;APROVADA;PENDENTE
10;2025-08-14;COMPRA DE UM FERRO INDUSTRIAL PARA RECIFE;13160;29502.0;1599.08;01/09/2025;NORMAL;1856;ATENDIDA;PENDENTE
13;2025-08-14;COMPRA DE UM MICROONDAS PARA O VILLAGE;13162;29466.0;454.5;19/08/2025;MEDIA;1856;APROVADA;PENDENTE
1;2025-08-13;COMPRA DE MATERIAIS PARA OBRA DE ADEQUACAO DOS QUADROS DE ENERGIA DO PREDIO;13133;29412.0;19806.14;15/08/2025;ALTA;1858;APROVADA;PENDENTE
1;2025-08-13;NF 55810;13137;29430.0;1285.0;15/08/2025;NORMAL;1856;APROVADA;REALIZADA
13;2025-08-13;COMPRA DE UM BEBEDOURO PARA O VILLAGE MALL;13125;29467.0;758.58;18/08/2025;NORMAL;1858;APROVADA;PENDENTE
25;2025-08-13;NA CALHA DA PISCINA PARA RESOLVER UM VAZAMENTO NA COPA;13126;29431.0;4477.78;16/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-13;RA EXTINTORES LTDA;13128;29388.0;779.97;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-12;SUPORTE SERVICOS DE SEGURANCA LTDA;13114;29428.0;4865.83;15/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-12;REFERENTE AO ODORIZADOR DOS BANHEIRO DA FABRICA;13117;29429.0;1000.0;15/08/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-08-12;COMPRA DE AR CONDICIONADO;13121;29504.0;1043.28;25/08/2025;NORMAL;1856;ATENDIDA;PENDENTE
1;2025-08-12;COMPRA DE AR CONDICIONADO;13122;29504.0;1043.28;25/08/2025;NORMAL;1856;ATENDIDA;PENDENTE
9;2025-08-12;ALDO RIBEIRO DE ALMEIDA;13127;29432.0;2200.0;15/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-12;SIRLEI POS OBRA LTDA;13095;29397.0;3350.0;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-12;DAVID DA SILVA OLIVEIRA;13096;29399.0;13000.0;14/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
842;2025-08-12;G RUBIM GERENCIAMENTO;13097;29400.0;3800.0;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-12;HOF SERVICOS DE PINTURA EM GERAL EIRELI;13099;29401.0;4000.0;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-12;KI PEDRAS MARMORARIA LTDA;13101;29427.0;1200.0;14/08/2025;NORMAL;1858;ATENDIDA;REALIZADA
842;2025-08-12;EFFORT SOLUTION LTDA;13104;29402.0;6000.0;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-12;COMPRA DE UM ARMARIO PARA CELULAR COM 10 NICHOS.;13106;29507.0;50.44;01/09/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-08-11;CASA DE COUROS ROMEU LTDA;13069;29345.0;1284.8;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-11;GARCIA DECOR LTDA;13072;29347.0;250.0;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-11;CLEISSON CASSIANO CRUZ;13073;29348.0;570.0;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-11;CONTRATO;13092;29859.0;9793.54;01/09/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-08-11;AEA DISTRIBUIDORA DE MATERIAIS ELETRICOS LTDA;13071;29349.0;1624.5;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-11;ABRAHAO & ABRAHAO TRANSPORTE LTDA;13078;29351.0;1200.0;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-11;VILLA DA PINTURA;13081;29352.0;1944.4;12/08/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-08-11;NF 7039;13084;29387.0;118502.98;14/08/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-08-08;COMPRA DE CADEIRA PARA O TAX;13034;29290.0;1178.87;03/09/2025;NORMAL;1858;APROVADA;PENDENTE
