Empresa;Data;Prestador;Tipo;Descricao_Item;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Numero_NF;Vencimento_NF
1;2025-05-09;;Compra;;11305;27326.0;1200.0;13/05/2025;NORMAL;1858;APROVADA;;
1;2025-05-09;;Outro;;11306;27391.0;9712.5;13/05/2025;NORMAL;1856;APROVADA;961691;
821;2025-05-09;;Serviço;;11316;27340.0;50000.0;12/05/2025;NORMAL;1856;APROVADA;290;
842;2025-05-09;;Compra;;11315;27336.0;18000.0;12/05/2025;NORMAL;1856;ATENDIDA;651;
1;2025-05-08;;Outro;;11276;27322.0;16354.0;12/05/2025;NORMAL;1856;ATENDIDA;270;
1;2025-05-08;;Outro;;11277;27319.0;5785.52;12/05/2025;NORMAL;1856;APROVADA;806;
1;2025-05-08;Tecidos Para O Mkt;Outro;;11278;27337.0;4570.47;12/05/2025;NORMAL;1856;APROVADA;;
1;2025-05-08;;Outro;;11286;27324.0;3588.0;27/05/2025;NORMAL;1856;APROVADA;1163;
842;2025-05-08;;Serviço;;11303;;597876.03;;NORMAL;1856;APROVADA;29084;
842;2025-05-08;;Outro;;11304;27335.0;12510.24;12/05/2025;NORMAL;1856;APROVADA;946105;
1;2025-05-07;;Serviço;Colocacao de placa de gesso na guarita da fabrica;11270;27284.0;1380.0;08/05/2025;NORMAL;1858;APROVADA;171;21/05
1;2025-05-07;;Outro;;11272;27285.0;1200.0;08/05/2025;NORMAL;1856;APROVADA;46;
10;2025-05-07;;Outro;;11264;27253.0;1300.2;07/05/2025;NORMAL;1856;APROVADA;13;
10;2025-05-07;;Compra;8 estantes com 5 prateleiras;11274;27357.0;5135.63;13/05/2025;NORMAL;1858;APROVADA;;
19;2025-05-07;;Outro;;11265;27252.0;430.0;07/05/2025;NORMAL;1856;APROVADA;100;
1;2025-05-06;Rodinhas Para Guarita;Outro;;11256;27288.0;380.0;09/05/2025;NORMAL;1856;APROVADA;;
1;2025-05-06;;Outro;;11257;27251.0;2000.0;07/05/2025;NORMAL;1856;APROVADA;18;
10;2025-05-06;;Compra;;11244;27405.0;941.9;19/05/2025;NORMAL;1856;ATENDIDA;;
1;2025-05-05;;Outro;;11214;27203.0;0.0;05/05/2025; / TROCA DA BATERIA DA CAIXA DO COMANDO;1858;APROVADA;514;20/05
9;2025-05-05;;Serviço;Manutencao eletrica, manutencao da iluminacao das prateleiras;11213;27204.0;1.0;05/05/2025; / TROCA DE FITAS DE LED E DAS FONTES.;1858;APROVADA;79;16/05
10;2025-05-05;;Compra;;11236;;1982.52;;NORMAL;1858;APROVADA;;
821;2025-05-05;;Serviço;Assistencia da obra do periodo 11;11222;27256.0;6000.0;15/05/2025;NORMAL;1858;APROVADA;41;15/05
842;2025-05-05;;Serviço;;11249;27255.0;25000.0;07/05/2025;NORMAL;1858;ATENDIDA;1457;16/05
1;2025-05-02;;Compra;;11206;27235.0;97.5;06/05/2025;ALTA;1856;APROVADA;;
13;2025-05-02;;Serviço;Aluguel de uma escada e troca de duas lampadas.;11185;27175.0;680.0;05/05/2025;NORMAL;1858;APROVADA;38;16/05
25;2025-05-02;;Serviço;Vigilancia referente as horas extras ao mes 04;11209;27174.0;288.61;05/05/2025;NORMAL;1858;APROVADA;2025;15/05
842;2025-05-02;;Outro;;11208;27186.0;2100.0;05/05/2025;NORMAL;1856;APROVADA;960;
1;2025-04-30;;Produto;Cortina para o matarazzo;11162;27193.0;2616.0;05/05/2025;NORMAL;1858;APROVADA;973697;
11;2025-04-30;;Produto;Correia para o ar;11156;27195.0;285.0;05/05/2025;NORMAL;1858;APROVADA;5381;14/05
25;2025-04-30;Balcao De Valet P/ Estacionamento;Outro;;11164;;3890.0;;ALTA;1856;ATENDIDA;;
841;2025-04-30;;Serviço;Aplicacao de revestimento de pilso fulget na calcada bela cintra;11171;27194.0;16000.0;05/05/2025;NORMAL;1858;APROVADA;22;07/05
842;2025-04-30;;Outro;;11173;27185.0;64740.0;05/05/2025;NORMAL;1856;ATENDIDA;62;
842;2025-04-30;Contrato Led Wave;Outro;;11174;27574.0;106871.96;20/05/2025;NORMAL;1856;APROVADA;;
1;2025-04-29;;Outro;;11118;27097.0;950.0;29/04/2025;NORMAL;1856;APROVADA;227;
1;2025-04-29;;Outro;;11121;27094.0;1572.73;29/04/2025;NORMAL;1858;APROVADA;6596;09/05
1;2025-04-29;;Compra;;11134;27197.0;627.27;05/05/2025;ALTA;1856;APROVADA;;
1;2025-04-29;;Outro;;11138;27105.0;670.0;29/04/2025;NORMAL;1856;APROVADA;92;
1;2025-04-29;;Outro;;11151;27109.0;1800.0;29/04/2025;ALTA;1856;APROVADA;;
5;2025-04-29;;Outro;;11128;27103.0;90.0;29/04/2025;NORMAL;1856;APROVADA;6400;
8;2025-04-29;;Serviço;Adesivo com instalacao para o frigobar.;11133;27102.0;330.0;29/04/2025;NORMAL;1858;APROVADA;230;09/05
10;2025-04-29;;Outro;;11119;27104.0;975.0;29/04/2025;NORMAL;1856;APROVADA;1107;24/05
25;2025-04-29;;Produto;Conserto do gatilho da jateadora;11123;27100.0;715.9;29/04/2025;NORMAL;1858;APROVADA;21793;12/05
25;2025-04-29;;Produto;Conserto do gatilho da jateadora;11136;27101.0;715.9;29/04/2025;NORMAL;1858;APROVADA;21792;12/05
605;2025-04-29;;Compra;;11120;27110.0;317.84;02/05/2025;NORMAL;1856;APROVADA;;
607;2025-04-29;;Serviço;;11137;27099.0;820.0;29/04/2025;NORMAL;1856;APROVADA;91;
1;2025-04-28;;Compra;;11092;27238.0;459.0;11/05/2025;NORMAL;1856;APROVADA;;
1;2025-04-28;;Outro;;11097;27064.0;3227.0;29/04/2025;NORMAL;1856;APROVADA;1492;
1;2025-04-28;;Outro;;11111;27096.0;2082.0;29/04/2025;NORMAL;1858;APROVADA;55000;26/05
9;2025-04-28;;Serviço;Manutencao em enceradeira industrial deep clean 350mm;11104;27066.0;326.0;29/04/2025;NORMAL;1858;APROVADA;380;19/05
13;2025-04-28;;Serviço;Troca de 2 lampadas instalacao direta sem tomada, foi colocado conector macho e femea;11082;27068.0;600.0;29/04/2025;NORMAL;1858;APROVADA;37;09/05
841;2025-04-28;;Serviço;Reforma geral do quadro eletrico de comando do equipamento de ar;11101;27067.0;6050.0;29/04/2025;NORMAL;1858;APROVADA;3190;09/05
1;2025-04-25;Sonex Para Manutencao Do Showroom;Outro;;11060;27092.0;5538.0;14/05/2025;ALTA;1856;APROVADA;;
9;2025-04-25;;Serviço;Troca formica de 4 bases dos mostruarios troca formica nas 3 frentes das gavetas balcao;11063;27065.0;2100.0;29/04/2025;NORMAL;1858;APROVADA;78;08/05
18;2025-04-25;;Serviço;Instalacao e configuracao de cofre e;11055;27039.0;1.0;25/04/2025; / DESMONTAGEM DAS PRATELEIRAS;1858;APROVADA;1195;09/05
18;2025-04-25;;Serviço;Restauracao 07 pancartes e uma lateral;11071;27058.0;1.0;28/04/2025; / BALCAO, TROCA DE FORMICA, FITA DE BORDA;1858;APROVADA;1196;15/05
842;2025-04-25;;Outro;;11093;27070.0;87.47;29/04/2025;NORMAL;1856;APROVADA;646665;
842;2025-04-25;;Outro;;11094;27069.0;107.66;29/04/2025;NORMAL;1856;APROVADA;645752;
8;2025-04-24;;Outro;;11031;27029.0;705.0;25/04/2025;NORMAL;1856;APROVADA;121;
10;2025-04-24;;Outro;;11033;;78.66;;NORMAL;1856;APROVADA;;
821;2025-04-24;;Outro;;11046;27041.0;116203.88;25/04/2025;NORMAL;1856;APROVADA;1440;
842;2025-04-24;;Outro;;11054;27119.0;170720.0;30/04/2025;NORMAL;1856;APROVADA;8187;
1;2025-04-23;;Outro;;11007;27055.0;513.0;29/04/2025;NORMAL;1856;APROVADA;;
1;2025-04-23;;Outro;;11008;27054.0;4117.26;23/05/2025;ALTA;1856;APROVADA;;
8;2025-04-23;;Serviço;Troca de 18 lampadas amarelas por brancas com seus respectivos bocais. m.o: 900,00;11012;27004.0;2880.0;24/04/2025;NORMAL;1858;APROVADA;132;06/05
13;2025-04-23;;Serviço;Envelopamento de uma parte interna de um armario (parte onde fica o frigobar);11015;27005.0;350.0;24/04/2025;NORMAL;1858;APROVADA;361;05/05
19;2025-04-23;;Outro;;11013;27051.0;584.25;28/04/2025;ALTA;1856;APROVADA;;
821;2025-04-22;;Outro;;11006;27006.0;516.62;24/04/2025;NORMAL;1856;APROVADA;66;
842;2025-04-22;;Outro;;11000;27001.0;15000.0;24/04/2025;NORMAL;1856;ATENDIDA;614;
842;2025-04-22;;Outro;;11002;27003.0;114.5;24/04/2025;NORMAL;1856;APROVADA;648226;
842;2025-04-22;;Outro;;11005;27002.0;338.26;24/04/2025;NORMAL;1856;APROVADA;646300;
25;2025-04-17;;Outro;;10968;26958.0;765.0;17/04/2025;NORMAL;1856;APROVADA;546;
821;2025-04-17;;Outro;;10942;26976.0;150000.0;22/04/2025;NORMAL;1856;ATENDIDA;21902;
821;2025-04-17;;Outro;;10971;26975.0;1830.0;22/04/2025;NORMAL;1856;APROVADA;261;
1;2025-04-16;;Outro;;10953;26959.0;3000.0;17/04/2025;NORMAL;1856;ATENDIDA;897;
8;2025-04-16;;Serviço;;10943;26962.0;1039.0;17/04/2025;NORMAL;1858;APROVADA;128;29/04
10;2025-04-16;;Outro;;10948;26961.0;0.0;17/04/2025; / TROCA DA TOMADA DO BALCAO DE ATENDIMENTOS ;1858;APROVADA;182;28/04
1;2025-04-15;Referente A Obra Do Telhado;Outro;;10925;26935.0;3785.44;24/04/2025;ALTA;1856;APROVADA;;
25;2025-04-15;;Outro;;10928;26929.0;900.0;16/04/2025;NORMAL;1856;APROVADA;2025;
27;2025-04-15;;Outro;;10929;26930.0;500.0;16/04/2025;NORMAL;1856;APROVADA;2025;
1;2025-04-14;;Serviço;;10900;26889.0;7011.0;15/04/2025;NORMAL;1858;APROVADA;101;28/04
1;2025-04-14;;Serviço;;10901;26888.0;450.0;15/04/2025;NORMAL;1858;APROVADA;14060;21/04
25;2025-04-14;;Serviço;;10911;26891.0;754.2;15/04/2025;NORMAL;1856;APROVADA;543;
1;2025-04-11;;Compra;;10884;26914.0;170.91;24/04/2025;NORMAL;1858;APROVADA;;
1;2025-04-11;;Serviço;;10891;26886.0;950.0;15/04/2025;NORMAL;1858;APROVADA;3191;24/04
1;2025-04-11;;Produto;Compressor para a troca da maquina 211, 2 andar alfaiataria;10892;26887.0;3364.2;15/04/2025;NORMAL;1858;ATENDIDA;822;24/04
8;2025-04-11;;Produto;Adesivo para frigobar com instalacao;10893;26890.0;670.0;15/04/2025;NORMAL;1858;APROVADA;226;25/04
19;2025-04-11;;Serviço;;10880;26852.0;500.0;14/04/2025;NORMAL;1858;APROVADA;43;24/04
1;2025-04-10;;Compra;;10846;26867.0;3855.25;17/04/2025;ALTA;1856;APROVADA;;
1;2025-04-10;Materiais Para Manutencao;Outro;;10858;26861.0;1191.43;17/04/2025;ALTA;1856;APROVADA;;
1;2025-04-10;;Serviço;;10861;26823.0;5885.83;11/04/2025;NORMAL;1856;APROVADA;82449;
1;2025-04-10;;Outro;;10868;26826.0;3480.0;11/04/2025;NORMAL;1856;APROVADA;2641;
11;2025-04-10;;Outro;;10867;26825.0;444.0;11/04/2025;NORMAL;1856;APROVADA;237;
30;2025-04-10;Banqueta Para O Matarazzo;Outro;;10857;26855.0;582.33;30/04/2025;ALTA;1856;APROVADA;;
30;2025-04-10;;Outro;;10870;26828.0;640.0;11/04/2025;NORMAL;1856;APROVADA;2644;25/04
841;2025-04-10;;Outro;;10869;26827.0;320.0;11/04/2025;NORMAL;1856;APROVADA;2645;
842;2025-04-10;;Outro;;10974;26974.0;10000.0;22/04/2025;NORMAL;1856;APROVADA;15;
842;2025-04-10;;Outro;;10980;26973.0;350.0;22/04/2025;NORMAL;1856;APROVADA;44940;02/05
842;2025-04-10;;Outro;;10981;26971.0;5000.0;22/04/2025;NORMAL;1856;APROVADA;51;
842;2025-04-10;;Outro;;10982;26972.0;4800.0;22/04/2025;NORMAL;1856;APROVADA;74;
842;2025-04-10;;Serviço;;10983;26997.0;19500.0;24/04/2025;NORMAL;1856;APROVADA;494;
842;2025-04-10;;Outro;;10984;26998.0;14000.0;24/04/2025;NORMAL;1856;ATENDIDA;374;
842;2025-04-10;;Outro;;10991;27021.0;15000.0;24/04/2025;NORMAL;1856;APROVADA;27;
842;2025-04-10;;Outro;;10992;26999.0;3000.0;24/04/2025;NORMAL;1856;APROVADA;112;
842;2025-04-10;;Outro;;10997;27000.0;15000.0;24/04/2025;NORMAL;1856;APROVADA;1044;
5;2025-04-09;Tapete Para O Outlet;Outro;;10832;26800.0;713.35;21/04/2025;NORMAL;1856;APROVADA;;
8;2025-04-09;;Serviço;;10837;26792.0;565.0;10/04/2025;NORMAL;1858;APROVADA;75;22/04
18;2025-04-09;;Compra;;10827;26817.0;605.24;14/04/2025;NORMAL;1856;APROVADA;;
18;2025-04-09;;Produto;;10830;26794.0;460.0;10/04/2025;NORMAL;1858;APROVADA;407;28/04
9;2025-04-08;;Outro;;10797;26754.0;737.1;08/04/2025;NORMAL;1856;APROVADA;567;
821;2025-04-08;;Compra;;10813;26781.0;9073.3;09/04/2025;NORMAL;1858;ATENDIDA;42549;24/04
841;2025-04-08;;Serviço;;10818;26786.0;3650.0;09/04/2025;NORMAL;1858;APROVADA;311;22/04
842;2025-04-08;;Compra;;10810;26767.0;67269.0;08/04/2025;NORMAL;1858;ATENDIDA;61;15/04
842;2025-04-08;;Compra;;10816;26782.0;2250.0;09/04/2025;NORMAL;1858;APROVADA;287015;21/04
842;2025-04-08;;Compra;;10820;26784.0;22988.47;09/04/2025;NORMAL;1856;ATENDIDA;23082;
843;2025-04-08;;Serviço;;10807;26765.0;295.0;08/04/2025;NORMAL;1858;APROVADA;20633;18/04
1;2025-04-07;;Compra;;10777;26772.0;315.0;10/04/2025;NORMAL;1858;APROVADA;;
1;2025-04-07;;Compra;;10778;26745.0;295.0;10/04/2025;NORMAL;1856;APROVADA;;
1;2025-04-07;Fita Antiderrapante;Outro;;10779;26813.0;1290.8;10/04/2025;ALTA;1856;APROVADA;;
821;2025-04-07;;Compra;;10790;26756.0;515.74;08/04/2025;NORMAL;1858;APROVADA;67597;18/04
842;2025-04-07;;Outro;;10774;26757.0;64020.0;08/04/2025;NORMAL;1856;APROVADA;8123;
842;2025-04-07;;Compra;;10780;26759.0;35744.64;08/04/2025;NORMAL;1858;ATENDIDA;5946;14/04
1;2025-04-04;;Outro;;10761;26730.0;703.5;07/04/2025;NORMAL;1856;APROVADA;994;20/04
5;2025-04-04;;Serviço;;10757;26732.0;6465.0;07/04/2025;NORMAL;1858;APROVADA;78;18/04
11;2025-04-04;;Serviço;;10767;26728.0;750.0;07/04/2025;NORMAL;1858;APROVADA;171;18/04
25;2025-04-04;;Serviço;;10762;26729.0;960.0;07/04/2025;NORMAL;1858;APROVADA;2025;15/04
607;2025-04-04;;Compra;;10756;26742.0;798.56;10/04/2025;NORMAL;1856;APROVADA;;
821;2025-04-03;;Outro;;10726;26688.0;3490.0;04/04/2025;NORMAL;1856;APROVADA;180;
1;2025-04-02;;Compra;;10711;26711.0;1575.0;10/04/2025;ALTA;1856;APROVADA;;
1;2025-04-02;Lista Enviada Por Emial;Outro;;10715;26634.0;650.63;02/04/2025;ALTA;1856;APROVADA;;
1;2025-04-02;;Outro;;10721;26673.0;826.71;03/04/2025;NORMAL;1856;APROVADA;6583;
13;2025-04-02;;Serviço;;10717;26687.0;3295.0;04/04/2025;NORMAL;1858;APROVADA;145;17/04
18;2025-04-02;Prateleiras;Outro;;10723;26831.0;221.86;16/04/2025;ALTA;1856;APROVADA;;
821;2025-04-02;;Serviço;;10706;26637.0;640.0;02/04/2025;NORMAL;1858;APROVADA;13390;15/04
821;2025-04-02;;Serviço;;10708;26636.0;6000.0;02/04/2025;NORMAL;1858;APROVADA;40;16/04
821;2025-04-02;;Outro;;10710;26632.0;57277.0;02/04/2025;NORMAL;1856;ATENDIDA;89954;
842;2025-04-02;;Serviço;;10709;26635.0;15070.0;02/04/2025;NORMAL;1858;APROVADA;12;16/04
1;2025-04-01;;Compra;;10674;26663.0;652.72;11/04/2025;ALTA;1856;APROVADA;;
1;2025-04-01;Referente Ao Orcamento Guarita Fabrica;Outro;;10681;26639.0;27610.0;20/04/2025;NORMAL;1858;APROVADA;;22/04
1;2025-04-01;;Outro;;10691;26623.0;483.42;01/04/2025;NORMAL;1856;APROVADA;79849;
1;2025-04-01;;Outro;;10692;26621.0;601.11;01/04/2025;NORMAL;1856;APROVADA;79851;
11;2025-04-01;;Outro;;10672;26615.0;2333.11;01/04/2025;NORMAL;1856;APROVADA;38;
19;2025-04-01;;Serviço;;10665;26614.0;1500.0;01/04/2025;NORMAL;1858;APROVADA;41;15/04
25;2025-04-01;;Outro;;10696;26638.0;250.51;02/04/2025;NORMAL;1856;APROVADA;2025;
28;2025-04-01;;Serviço;;10677;26616.0;675.0;01/04/2025;NORMAL;1858;APROVADA;20556;07/04
821;2025-04-01;;Outro;;10701;26640.0;3903.09;02/04/2025;NORMAL;1856;ATENDIDA;44293;
18;2025-03-31;;Produto;;10651;26612.0;729.0;01/04/2025;NORMAL;1858;APROVADA;406;12/04
841;2025-03-31;;Serviço;;10643;26588.0;190.0;31/03/2025;NORMAL;1858;APROVADA;20597;07/04
1;2025-03-28;;Compra;;10633;26655.0;1474.2;09/04/2025;ALTA;1856;APROVADA;;
1;2025-03-28;Materiais Para A Obra Da Guarita;Outro;;10635;26661.0;620.76;09/04/2025;ALTA;1856;APROVADA;;
5;2025-03-28;Referente Ao Contrato De Limpeza Do Outlet;Outro;;10607;;100.0;;NORMAL;1856;APROVADA;;
8;2025-03-28;Referente Ao Contrato De Limpeza Do Iguatemi Brasilia;Outro;;10608;;380.0;;NORMAL;1856;APROVADA;;
9;2025-03-28;Referente A Elaboracao Do Ontrato De Limpeza Do Lago Sul;Outro;;10610;;730.0;;NORMAL;1856;APROVADA;;
10;2025-03-28;Rferente A Elaboracao Do Contrato D Elimpeza Recife;Outro;;10611;;600.0;;NORMAL;1856;APROVADA;;
11;2025-03-28;Refereente A Elaboracao Do Contrato De Limpeza De Ribeirao;Outro;;10612;;400.0;;NORMAL;1856;APROVADA;;
13;2025-03-28;Referente A Elaboracao Do Contrato De Limpeza Do Village;Outro;;10613;;210.0;;NORMAL;1856;APROVADA;;
19;2025-03-28;Referente A Elaboracao De Contrato De Limpeza Para Salvdor;Outro;;10614;;150.0;;NORMAL;1856;APROVADA;;
19;2025-03-28;;Outro;;10637;26586.0;1053.0;31/03/2025;NORMAL;1856;APROVADA;42;
23;2025-03-28;Referente A Elaboracao Do Contrato De Limpeza De Campinas;Outro;;10615;;300.0;;NORMAL;1856;APROVADA;;
24;2025-03-28;Elaboracao De Contrato De Limpeza Para Bh Shopping;Outro;;10616;;500.0;;NORMAL;1856;APROVADA;;
25;2025-03-28;Elaboracao De Contrato De Limpeza Do Belvedere;Outro;;10617;;650.0;;NORMAL;1856;APROVADA;;
25;2025-03-28;Referente A Elaboracao Do Contrato De Zeladoria Do Belvedere;Outro;;10620;;875.0;;NORMAL;1856;APROVADA;;
25;2025-03-28;;Compra;;10631;26641.0;283.2;03/04/2025;ALTA;1856;APROVADA;;
25;2025-03-28;Adesivo Identificador De Voltagem De Tomada;Outro;;10632;26710.0;50.8;07/04/2025;ALTA;1856;APROVADA;;
27;2025-03-28;;Outro;;10606;26548.0;1436.6;28/03/2025;NORMAL;1858;APROVADA;978;07/04
841;2025-03-28;Referente A Elaboracao De Contrato De Zeladoria E Limpeza Do Bela Cintra;Outro;;10621;;1050.0;;NORMAL;1856;APROVADA;;
842;2025-03-28;Elaboracao De Contrato De Marcenaria Para Aobra Phg;Outro;;10638;;323700.0;;NORMAL;1856;APROVADA;;
842;2025-03-28;;Serviço;;10640;26587.0;5900.0;31/03/2025;NORMAL;1858;APROVADA;272;07/04
1;2025-03-27;;Outro;;10575;26563.0;1034.0;31/03/2025;NORMAL;1856;APROVADA;4967;
8;2025-03-27;;Outro;;10577;26533.0;170.0;27/03/2025;NORMAL;1856;APROVADA;117;
14;2025-03-27;;Outro;;10592;26562.0;235.0;31/03/2025;NORMAL;1856;APROVADA;20555;
402;2025-03-27;;Outro;;10584;26534.0;940.0;27/03/2025;NORMAL;1856;APROVADA;17196;10/04
605;2025-03-27;;Outro;;10590;26560.0;375.0;31/03/2025;NORMAL;1856;APROVADA;20557;
607;2025-03-27;;Outro;;10591;26561.0;395.0;31/03/2025;NORMAL;1856;APROVADA;20560;
841;2025-03-27;;Outro;;10589;26551.0;520.0;28/03/2025;NORMAL;1856;APROVADA;20559;
842;2025-03-27;;Outro;;10585;26532.0;39739.0;27/03/2025;NORMAL;1856;APROVADA;65347;
1;2025-03-26;;Produto;;10554;26509.0;10000.0;27/03/2025;NORMAL;1856;ATENDIDA;60;
5;2025-03-26;Climatizador De Ar Comercial;Outro;;10570;26599.0;2784.0;04/04/2025;ALTA;1856;APROVADA;;
13;2025-03-26;;Outro;;10559;26512.0;136.36;27/03/2025;NORMAL;1856;APROVADA;28501;
19;2025-03-26;;Compra;;10571;26559.0;320.95;01/04/2025;NORMAL;1856;APROVADA;;
23;2025-03-26;;Outro;;10556;26510.0;120.0;27/03/2025;NORMAL;1856;APROVADA;5592;
23;2025-03-26;;Outro;;10558;26511.0;370.0;27/03/2025;NORMAL;1856;APROVADA;6315;
23;2025-03-26;;Compra;;10568;26558.0;772.56;01/04/2025;NORMAL;1856;APROVADA;;
23;2025-03-26;;Compra;;10569;26597.0;554.0;04/04/2025;NORMAL;1856;APROVADA;;
25;2025-03-26;;Serviço;;10565;26513.0;2200.0;27/03/2025;NORMAL;1858;APROVADA;2025;10/04
25;2025-03-26;;Outro;;10567;26514.0;360.0;27/03/2025;NORMAL;1856;APROVADA;2025;25/04
1;2025-03-25;;Produto;;10541;26481.0;1097.16;25/03/2025;NORMAL;1858;APROVADA;65234;08/04
1;2025-03-24;;Outro;;10496;26440.0;3400.0;24/03/2025;NORMAL;1856;ATENDIDA;58;09/04
1;2025-03-24;;Outro;;10502;26466.0;3700.0;25/03/2025;NORMAL;1856;APROVADA;148;
1;2025-03-24;;Outro;;10506;26480.0;30500.0;25/03/2025;NORMAL;1856;ATENDIDA;59;
1;2025-03-24;;Outro;;10509;26468.0;1500.0;25/03/2025;NORMAL;1856;APROVADA;78;
5;2025-03-24;;Outro;;10512;26469.0;330.0;25/03/2025;NORMAL;1856;APROVADA;6310;
842;2025-03-24;Contrato Atenua Som;Outro;;10513;;426800.0;;NORMAL;1856;APROVADA;;
842;2025-03-24;;Serviço;;10529;26492.0;100000.0;26/03/2025;NORMAL;1858;APROVADA;1016;08/04
821;2025-03-21;Som Do Bravissima;Outro;;10465;26414.0;38065.0;21/03/2025;NORMAL;1856;APROVADA;;
821;2025-03-21;;Outro;;10475;26418.0;118.99;24/03/2025;NORMAL;1856;APROVADA;394;31/03
821;2025-03-21;;Outro;;10476;26419.0;118.99;24/03/2025;NORMAL;1856;APROVADA;406;
1;2025-03-20;;Compra;;10434;26383.0;418.0;20/03/2025;ALTA;1856;APROVADA;;
5;2025-03-20;;Outro;;10443;26459.0;904.03;02/04/2025;NORMAL;1856;APROVADA;;
25;2025-03-20;Puxador Para O Belvedere;Outro;;10442;;90.0;;NORMAL;1856;APROVADA;;
25;2025-03-20;;Compra;;10449;26438.0;483.2;26/03/2025;NORMAL;1856;APROVADA;;
821;2025-03-20;Instalacao De Som;Outro;;10450;26413.0;16900.13;21/03/2025;NORMAL;1856;APROVADA;;
842;2025-03-20;;Outro;;10482;26420.0;8375.76;24/03/2025;NORMAL;1856;APROVADA;20;
1;2025-03-19;;Outro;;10396;26348.0;1820.0;19/03/2025;NORMAL;1858;APROVADA;450;31/03
1;2025-03-19;;Outro;;10412;26691.0;720.0;04/04/2025;NORMAL;1856;APROVADA;;
1;2025-03-19;;Outro;;10416;26344.0;1314.0;19/03/2025;ALTA;1856;APROVADA;;
1;2025-03-19;;Outro;;10419;26346.0;657.0;19/03/2025;ALTA;1856;APROVADA;;
1;2025-03-19;;Outro;;10424;26381.0;19680.0;20/03/2025;NORMAL;1856;ATENDIDA;55;
5;2025-03-19;;Outro;;10397;;100.0;;NORMAL;1856;APROVADA;;
8;2025-03-19;;Outro;;10398;;380.0;;NORMAL;1856;APROVADA;;
9;2025-03-19;;Outro;;10399;;730.0;;NORMAL;1856;APROVADA;;
9;2025-03-19;;Outro;;10400;26349.0;230.0;19/03/2025;NORMAL;1858;APROVADA;116;02/04
10;2025-03-19;;Outro;;10401;;600.0;;NORMAL;1856;APROVADA;;
11;2025-03-19;;Outro;;10402;;400.0;;NORMAL;1856;APROVADA;;
13;2025-03-19;;Outro;;10403;;210.0;;NORMAL;1856;APROVADA;;
19;2025-03-19;;Outro;;10404;;150.0;;NORMAL;1856;APROVADA;;
23;2025-03-19;;Outro;;10405;;300.0;;NORMAL;1856;APROVADA;;
24;2025-03-19;;Outro;;10406;;500.0;;NORMAL;1856;APROVADA;;
24;2025-03-19;;Outro;;10427;;400.0;;ALTA;1856;APROVADA;;
25;2025-03-19;;Outro;;10407;;650.0;;NORMAL;1856;APROVADA;;
25;2025-03-19;Contrato Manoel;Outro;;10408;;875.0;;NORMAL;1856;APROVADA;;
25;2025-03-19;;Outro;;10428;;600.0;;ALTA;1856;APROVADA;;
27;2025-03-19;;Outro;;10431;;200.0;;ALTA;1856;APROVADA;;
841;2025-03-19;;Outro;;10409;;1050.0;;NORMAL;1856;APROVADA;;
1;2025-03-18;;Outro;;10361;26415.0;13800.0;21/03/2025;NORMAL;1856;ATENDIDA;;
24;2025-03-18;;Outro;;10387;26342.0;420.0;19/03/2025;NORMAL;1856;APROVADA;29;
30;2025-03-18;Pagamento 07/04;Outro;;10388;26341.0;30400.0;19/03/2025;NORMAL;1856;APROVADA;;
821;2025-03-18;;Outro;;10380;26330.0;9900.0;18/03/2025;NORMAL;1856;APROVADA;251;
821;2025-03-18;;Outro;;10385;26347.0;202.0;19/03/2025;NORMAL;1856;APROVADA;204664;
842;2025-03-18;;Outro;;10417;26355.0;35000.0;20/03/2025;NORMAL;1856;APROVADA;93;
842;2025-03-18;;Outro;;10418;26422.0;160000.0;24/03/2025;NORMAL;1856;APROVADA;997;
1;2025-03-17;;Outro;;10345;26294.0;4157.14;18/03/2025;NORMAL;1856;APROVADA;82158;
24;2025-03-17;;Outro;;10346;26292.0;1333.33;18/03/2025;NORMAL;1856;APROVADA;2025;
25;2025-03-17;;Outro;;10344;26290.0;8461.11;18/03/2025;NORMAL;1856;APROVADA;2025;
27;2025-03-17;;Outro;;10347;26291.0;4211.11;18/03/2025;NORMAL;1856;APROVADA;2025;
842;2025-03-17;;Outro;;10351;26319.0;18800.0;18/03/2025;NORMAL;1856;ATENDIDA;587;
842;2025-03-17;;Outro;;10360;26350.0;146995.99;19/03/2025;NORMAL;1856;APROVADA;171992;
842;2025-03-17;;Outro;;10363;26321.0;17500.0;18/03/2025;NORMAL;1856;APROVADA;493;
842;2025-03-17;;Outro;;10365;26322.0;15000.0;18/03/2025;NORMAL;1856;APROVADA;23;
842;2025-03-17;;Outro;;10367;26323.0;25000.0;18/03/2025;NORMAL;1856;ATENDIDA;371;
1;2025-03-14;;Compra;;10295;26329.0;25.0;21/03/2025;NORMAL;1856;APROVADA;;
1;2025-03-14;;Outro;;10298;26261.0;200.0;17/03/2025;NORMAL;1856;APROVADA;6298;
1;2025-03-14;;Compra;;10300;26274.0;1169.1;21/03/2025;NORMAL;1856;APROVADA;;
19;2025-03-14;;Outro;;10296;26284.0;584.25;17/03/2025;ALTA;1856;APROVADA;;
