Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
605;30/08/2023;APROVADA;1856;2126;;623;30/08/2023;16172;ALTA;REALIZADA;3630.0;FACILITIES;NF 14 - VENCIMENTO 13/09/2023;;;
23;30/08/2023;APROVADA;1856;2127;;623;30/08/2023;16173;ALTA;REALIZADA;2360.0;FACILITIES;NF 15 - VENCIMENTO 13/09/2023;;;
23;30/08/2023;APROVADA;1856;2128;;623;30/08/2023;16174;ALTA;REALIZADA;1600.0;FACILITIES;NF 16 - VENCIMENTO 13/09/2023;;;
1;30/08/2023;APROVADA;1856;2129;;623;30/08/2023;16171;ALTA;REALIZADA;996.16;FACILITIES;NF 7952 - VENCIMENTO 11/09/2023;;;
1;30/08/2023;APROVADA;1856;2131;217150.0;693000;31/08/2023;16199;ALTA;REALIZADA;3219.0;403010000;;;;
1;30/08/2023;APROVADA;1856;2132;3745.0;5009121;31/08/2023;16194;ALTA;REALIZADA;7376.0;FACILITIES;NF 3745 - VENCIMENTO 27/09/2023;;;
30;30/08/2023;APROVADA;1856;2135;7682.0;5004230;31/08/2023;16185;ALTA;REALIZADA;131.88;403010000;NF 7.682;;;
30;30/08/2023;APROVADA;1856;2136;46645.0;5010418;31/08/2023;16186;ALTA;REALIZADA;1097.6;403010000;NF 046.645;;;
402;30/08/2023;APROVADA;1853;2141;667.0;5000621;31/08/2023;16184;ALTA;REALIZADA;814.33;FACILITIES;NF 980;;;
1;31/08/2023;APROVADA;1856;2142;1226.0;5012275;31/08/2023;16189;ALTA;REALIZADA;9877.32;FACILITIES;NF 01.226 - PAGAMENTO COMBINADO PARA 15/09/2023;;;
25;31/08/2023;APROVADA;1856;2145;;623;31/08/2023;16206;ALTA;REALIZADA;273.2;FACILITIES;NF 2023/22 - PAGAMENTO COMBINADO PARA 08/09/2023;;;
1;01/09/2023;APROVADA;1853;2148;2199718.0;5012305;26/09/2023;16542;ALTA;PENDENTE;468.67;FACILITIES;;;;
18;04/09/2023;APROVADA;1856;2152;;623;04/09/2023;16240;ALTA;REALIZADA;817.86;FACILITIES;NF 1021;;;
1;04/09/2023;APROVADA;1856;2153;;623;04/09/2023;16242;ALTA;REALIZADA;250.0;FACILITIES;NF 290 - VENCIMENTO 10/09/2023;;;
29;04/09/2023;APROVADA;1856;2154;;623;04/09/2023;16241;ALTA;REALIZADA;250.0;FACILITIES;NF 291 - VENCIMENTO 10/09/2023;;;
2;04/09/2023;APROVADA;1853;2155;;692687;;;ALTA;PENDENTE;2632.0;FACILITIES;URGENCIA;;;
1;04/09/2023;APROVADA;1856;2156;;623;11/09/2023;16317;ALTA;REALIZADA;61474.5;403010000;NF 608 - PAGAMENTO PARA 25/09/2023;;;
1;04/09/2023;APROVADA;1856;2157;;623;11/09/2023;16316;ALTA;REALIZADA;124325.39;403010000;NF 609 - PAGAMENTO PARA 25/09/2023;;;
1;04/09/2023;APROVADA;1856;2159;5795.0;5001433;04/09/2023;16232;ALTA;REALIZADA;356.39;FACILITIES;NF 5795 - VENCIMENTO 18/09/2023;;;
18;04/09/2023;APROVADA;1856;2160;;623;05/09/2023;16244;ALTA;REALIZADA;750.0;FACILITIES;NF 119 - PROGRAMAR PAGAMENTO PARA O DIA 08/09/2023;;;
18;04/09/2023;APROVADA;1856;2161;;623;05/09/2023;16245;ALTA;REALIZADA;750.0;FACILITIES;NF 120 - PROGRAMAR PAGAMENTO PARA O DIA 08/09/2023;;;
8;04/09/2023;APROVADA;1856;2166;;623;05/09/2023;16247;ALTA;REALIZADA;385.0;FACILITIES;NF 1 - PROGRAMAR PAGAEMNTO PARA:  11/09/2023;;;
1;04/09/2023;APROVADA;1856;2168;531569.0;5011902;10/10/2023;16815;ALTA;PENDENTE;4243.38;FACILITIES;;;;
1;04/09/2023;APROVADA;1853;2174;5762.0;5001916;29/09/2023;16303;ALTA;PENDENTE;7709.8;403010000;;;;
30;05/09/2023;APROVADA;1853;2178;7657.0;5005272;05/09/2023;16246;ALTA;REALIZADA;31.19;403010000;NF 7657;;;
30;05/09/2023;APROVADA;1856;2180;46718.0;5012109;05/09/2023;16250;ALTA;REALIZADA;1630.44;403010000;NF 46718;;;
9;05/09/2023;NAO LIBERADA;1856;2181;;623;;;ALTA;REALIZADA;316.0;FACILITIES;NF 65035 - VENCIMENTO 10/09/2023;;;
13;05/09/2023;APROVADA;1856;2182;422.0;5006271;06/09/2023;16263;ALTA;REALIZADA;5470.0;FACILITIES;NF 422 - VENCIMENTO 25/09/2023;;;
1;05/09/2023;APROVADA;1856;2183;3869.0;5000434;06/09/2023;16260;ALTA;REALIZADA;2400.0;FACILITIES;NF 3869 - VENCIMENTO 04/10/2023;;;
30;05/09/2023;APROVADA;1856;2184;7699.0;5001555;05/09/2023;16255;ALTA;REALIZADA;619.96;403010000;NF 7699 - VENCIMENTO 14/09/2023;;;
1;05/09/2023;APROVADA;1856;2185;;623;08/09/2023;16290;ALTA;REALIZADA;500.0;FACILITIES;NF 11309 - VENCIMENTO 19/09/2023;;;
9;05/09/2023;APROVADA;1856;2187;;623;05/09/2023;16254;ALTA;REALIZADA;316.0;FACILITIES;NF 65035 - VENCIMENTO 10/09/2023;;;
1;05/09/2023;APROVADA;1856;2188;4726.0;5012332;06/09/2023;16261;ALTA;REALIZADA;362.0;FACILITIES;NF4726 - VENCIMENTO 10/09/2023;;;
13;05/09/2023;APROVADA;1856;2190;;623;06/09/2023;16262;ALTA;REALIZADA;262.53;FACILITIES;NF 25591 - VENCIMENTO 02/10/2023;;;
19;06/09/2023;APROVADA;1853;2191;;623;08/09/2023;16275;MEDIA;REALIZADA;430.0;FACILITIES;NFS 26;;;
24;06/09/2023;APROVADA;1853;2192;498.0;5004238;08/09/2023;16276;ALTA;REALIZADA;860.0;FACILITIES;NF 498;;;
30;06/09/2023;APROVADA;1856;2198;7670.0;5012342;08/09/2023;16274;ALTA;REALIZADA;49.2;403010000;NF 7670;;;
30;06/09/2023;APROVADA;1856;2202;793.0;5012343;08/09/2023;16279;ALTA;REALIZADA;9318.13;403010000;NF 793 - VENCIMENTO 11/09/2023;;;
25;06/09/2023;APROVADA;1856;2205;;623;08/09/2023;16280;ALTA;REALIZADA;700.0;FACILITIES;NF 1 - PROGRAMAR PAGAMENTO PARA 01/10/2023;;;
25;08/09/2023;APROVADA;1856;2217;;623;11/09/2023;16310;ALTA;REALIZADA;316.0;FACILITIES;NF 2023/220008 - VENCIMENTO 10/09/2023;;;
402;08/09/2023;APROVADA;1856;2218;273809.0;5007463;15/09/2023;16382;ALTA;PENDENTE;5315.86;FACILITIES;SEGUIR DESCRICAO ENVIADA POR EMAIL.;;;
1;08/09/2023;APROVADA;1856;2219;459569.0;695687;08/09/2023;16288;ALTA;REALIZADA;3599.0;FACILITIES;NF 459569 - VALOR DO FRETE R$ 30,00;;;
1;08/09/2023;APROVADA;1856;2220;22334.0;695772;08/09/2023;16296;ALTA;REALIZADA;1880.69;FACILITIES;NF 22.334 - VENCIMENTO 16/09/2023;;;
13;08/09/2023;APROVADA;1856;2221;2207807.0;5004663;29/09/2023;16507;ALTA;PENDENTE;3734.05;FACILITIES;FAVOR SEGUIR OS LINKS ENVIADOS POR EMAIL.;;;
1;11/09/2023;APROVADA;1856;2223;1355.0;650781;27/09/2023;16584;ALTA;PENDENTE;1234.8;FACILITIES;LINK DO PRODUTO ENVIADO POR EMAIL;;;
13;11/09/2023;APROVADA;1856;2227;2207807.0;5008051;29/09/2023;16507;ALTA;PENDENTE;179.9;FACILITIES;LINK DO PRODUTO ENVIADO POR EMAIL;;;
1;11/09/2023;APROVADA;1856;2230;13448.0;5012353;13/09/2023;16363;ALTA;REALIZADA;3784.93;FACILITIES;;;;
30;11/09/2023;APROVADA;1856;2232;1627742.0;5009199;12/09/2023;16334;ALTA;REALIZADA;38.18;403010000;NF 1627742 - VENCIMENTO 03/10/2023;;;
1;11/09/2023;APROVADA;1856;2233;;623;11/09/2023;16315;ALTA;REALIZADA;7310.0;FACILITIES;NF 189 - PAGAMENTO COMBINADO PARA  22/09/2023;;;
28;11/09/2023;APROVADA;1856;2234;;623;12/09/2023;16335;ALTA;REALIZADA;630.0;FACILITIES;NF 190 - PAGAMENTO PARA 22/09/2023;;;
1;11/09/2023;APROVADA;1856;2235;1710812.0;680950;25/09/2023;16491;ALTA;PENDENTE;5597.08;FACILITIES;LINK ENVIADO POR EMAIL;;;
13;12/09/2023;APROVADA;1856;2241;;623;12/09/2023;16337;ALTA;REALIZADA;420.0;FACILITIES;NF 18 - VENCIMENTO 26/09/2023;;;
24;12/09/2023;APROVADA;1856;2242;;623;12/09/2023;16338;ALTA;REALIZADA;890.0;FACILITIES;NF 17 - VENCIMENTO 26/09/2023;;;
801;12/09/2023;APROVADA;1856;2244;;623;12/09/2023;16339;ALTA;REALIZADA;8313.0;FACILITIES;NF 10  - PAGAMENTO PARA 15/09/2023;;;
801;12/09/2023;APROVADA;1856;2245;;623;12/09/2023;16340;ALTA;REALIZADA;8550.0;FACILITIES;NF 11 - VENCIMENTO 15/09/2023;;;
1;12/09/2023;APROVADA;1856;2247;2236.0;5001030;12/09/2023;16336;ALTA;REALIZADA;3033.0;FACILITIES;NF 2236 - PAGAMENTO EM 2X;;;
1;12/09/2023;APROVADA;1856;2251;;623;13/09/2023;16352;ALTA;REALIZADA;1650.0;FACILITIES;NF 9116 - PAGAMENTO PARA 19/09/2023;;;
1;12/09/2023;APROVADA;1856;2253;;2105;;;ALTA;REALIZADA;4527.87;FACILITIES;NF 638 - VENCIMENTO 15/09/2023;;;
8;12/09/2023;APROVADA;1856;2254;;623;13/09/2023;16351;ALTA;REALIZADA;1457.39;FACILITIES;NF 5 -PAGAMENTO PARA 19/09/2023;;;
24;13/09/2023;APROVADA;1856;2259;;623;;;ALTA;REALIZADA;1488.0;FACILITIES;NF 2023/25 - PAGAMENTO PARA 19/09/2023;;;
30;13/09/2023;APROVADA;1856;2263;99440.0;5005757;14/09/2023;16379;ALTA;REALIZADA;194.5;403010000;NF 99440;;;
30;13/09/2023;APROVADA;1856;2264;7759.0;5005789;14/09/2023;16380;ALTA;REALIZADA;246.4;403010000;NF 7759;;;
25;13/09/2023;APROVADA;1856;2270;;623;14/09/2023;16372;ALTA;REALIZADA;600.0;FACILITIES;NF 1 PAGAMENTO PARA 01/10/2023;;;
1;13/09/2023;APROVADA;1856;2274;875314.0;5009805;02/10/2023;16629;ALTA;PENDENTE;229.3;FACILITIES;SEGUIR LINK ENVIADO POR E-MAIL;;;
1;14/09/2023;APROVADA;1856;2281;;623;18/09/2023;16406;ALTA;REALIZADA;3400.0;FACILITIES;NF 20A - PAGAMENTO PARA 20/09/2023;;;
1;14/09/2023;APROVADA;1856;2285;;623;18/09/2023;16407;ALTA;REALIZADA;2800.0;FACILITIES;NF 21A - PAGAMENTO PARA 20//092023;;;
1;14/09/2023;APROVADA;1856;2288;91381.0;5009263;11/10/2023;16838;ALTA;PENDENTE;223.2;FACILITIES;LINK DO MATERIAL ENVIADO POR E-MAIL;;;
25;17/09/2023;APROVADA;1856;2316;;623;21/09/2023;16499;ALTA;REALIZADA;1290.0;FACILITIES;NF 2023/240 - VENCIMENTO 01/10/2023;;;
1;18/09/2023;APROVADA;1856;2317;;623;19/09/2023;16431;ALTA;REALIZADA;3400.0;FACILITIES;NF 2 - PAGAMENTO PARA 22/09/2023;;;
18;18/09/2023;APROVADA;1853;2318;61174.0;5002866;28/09/2023;16611;ALTA;PENDENTE;332.4;FACILITIES;;;;
1;18/09/2023;APROVADA;1856;2319;46994.0;5012402;20/09/2023;16443;ALTA;PENDENTE;595.0;FACILITIES;;;;
19;18/09/2023;APROVADA;1856;2320;;623;21/09/2023;16487;ALTA;REALIZADA;350.0;FACILITIES;NF 830 - PAGAMENTO PARA 22/09/2023;;;
1;18/09/2023;APROVADA;1856;2321;3724.0;5010173;27/09/2023;16581;ALTA;PENDENTE;934.24;403010000;;;;
605;18/09/2023;APROVADA;1856;2322;855189.0;5002059;26/09/2023;16554;ALTA;PENDENTE;498.9;FACILITIES;LINK DO ITEM ENVIADO POR E-MAIL;;;
1;18/09/2023;APROVADA;1856;2323;854045.0;5002059;27/09/2023;16559;ALTA;PENDENTE;498.9;403010000;LINK DO PRODUTO ENVIADO POR E-MAIL;;;
10;18/09/2023;APROVADA;1856;2324;;623;20/09/2023;16473;ALTA;REALIZADA;600.0;FACILITIES;NF 1 - VENCIMENTO 01/10/2023;;;
24;18/09/2023;APROVADA;1856;2326;;623;21/09/2023;16496;ALTA;REALIZADA;500.0;FACILITIES;NF 2023/432 - PAGAMENTO 01/10/2023;;;
25;18/09/2023;APROVADA;1856;2327;;623;21/09/2023;16497;ALTA;REALIZADA;650.0;FACILITIES;NF 2023/433 - PAGAMENTO PARA 01/10/2023;;;
25;18/09/2023;APROVADA;1856;2328;;623;21/09/2023;16498;ALTA;REALIZADA;266.48;FACILITIES;NF 2023/220008 - VENCIMENTO 02/10/2023;;;
1;18/09/2023;APROVADA;1856;2330;1616242.0;5012409;18/09/2023;16410;ALTA;REALIZADA;219.6;403010000;NF 1616242;;;
18;18/09/2023;APROVADA;1856;2331;15220.0;5006237;20/09/2023;16471;ALTA;REALIZADA;240.0;FACILITIES;NF 15220 - VENCIMENTO 12/10/2023;;;
30;18/09/2023;APROVADA;1856;2333;7769.0;5011981;19/09/2023;16429;ALTA;REALIZADA;115.96;403010000;NF 7769 - VENCIMENTO 25/09/2023;;;
1;18/09/2023;APROVADA;1856;2334;;623;19/09/2023;16428;ALTA;REALIZADA;3880.0;403010000;NF 330 - VENCIMENTO 10/10/2023;;;
30;18/09/2023;APROVADA;1856;2339;81.0;5010498;19/09/2023;16425;ALTA;REALIZADA;3549.2;403010000;NF 78;;;
30;19/09/2023;APROVADA;1856;2342;7755.0;5011788;20/09/2023;16445;ALTA;REALIZADA;649.95;403010000;NF 7755 - VENCIMENTO 22/09/2023;;;
1;19/09/2023;APROVADA;1856;2344;89.0;692503;19/09/2023;16430;ALTA;REALIZADA;225.0;FACILITIES;NF 89 - 19/09/2023;;;
605;19/09/2023;APROVADA;1856;2346;1236.0;5004279;21/09/2023;16495;ALTA;REALIZADA;1540.0;FACILITIES;NF 1236 - PAGAMENTO PARA 27/09/2023;;;
25;19/09/2023;APROVADA;1856;2349;;5012419;;;ALTA;REALIZADA;1111.9;FACILITIES;NF 437 VENCIMENTO 28/09/2023;;;
1;19/09/2023;APROVADA;1856;2352;4732.0;5012420;20/09/2023;16458;ALTA;REALIZADA;994.0;FACILITIES;NF 4732 - VENCIMENTO 28/09/2023;;;
22;19/09/2023;APROVADA;1856;2355;2736.0;5004425;28/09/2023;16614;ALTA;PENDENTE;315.0;FACILITIES;DESCRICAO DA COR E VOLTAGEM ENVIADO POR E-MAL;;;
19;20/09/2023;APROVADA;1853;2359;1038.0;5011747;22/09/2023;16452;ALTA;PENDENTE;265.0;FACILITIES;;;;
25;20/09/2023;APROVADA;1856;2360;;623;21/09/2023;16501;ALTA;REALIZADA;240.0;FACILITIES;NF 2023/26 - PAGAMENTO PARA 27/09/2023.;;;
1;20/09/2023;APROVADA;1856;2361;;623;21/09/2023;16474;ALTA;REALIZADA;3000.0;FACILITIES;NF 2339 - VENCIMENTO 02/10/2023;;;
402;20/09/2023;APROVADA;1856;2362;;623;21/09/2023;16475;ALTA;REALIZADA;2000.0;FACILITIES;NF 2340 - VENCIMENTO 02/10/2023;;;
1;20/09/2023;APROVADA;1856;2363;;623;21/09/2023;16476;ALTA;REALIZADA;800.0;FACILITIES;NF 2341 - VENCIMENTO 02/10/2023;;;
22;20/09/2023;APROVADA;1856;2364;;623;21/09/2023;16477;ALTA;REALIZADA;900.0;FACILITIES;NF 2342 - VENCIMENTO 02/10/2023;;;
607;20/09/2023;APROVADA;1856;2365;;623;21/09/2023;16478;ALTA;REALIZADA;180.0;FACILITIES;NF 2343 - VENCIMENTO 02/10/2023;;;
2;20/09/2023;APROVADA;1856;2366;;623;21/09/2023;16479;ALTA;REALIZADA;250.0;FACILITIES;NF 2344 - VENCIMENTO 02/10/2023;;;
14;20/09/2023;APROVADA;1856;2367;;623;21/09/2023;16480;ALTA;REALIZADA;270.0;FACILITIES;NF 2345 - VENCIMENTO 02/10/2023;;;
605;20/09/2023;APROVADA;1856;2368;;623;21/09/2023;16481;ALTA;REALIZADA;180.0;FACILITIES;NF 2346 - VENCIMENTO 02/10/2023;;;
5;20/09/2023;APROVADA;1856;2370;;623;21/09/2023;16482;ALTA;REALIZADA;500.0;FACILITIES;NF 2347 - VENCIMENTO 02/10/2023;;;
23;20/09/2023;APROVADA;1856;2371;;623;21/09/2023;16483;ALTA;REALIZADA;400.0;FACILITIES;NF 2348 - VENCIMENTO 02/10/2023;;;
9;20/09/2023;APROVADA;1856;2372;;623;21/09/2023;16484;ALTA;REALIZADA;385.0;FACILITIES;NF 4 - PAGAMENTO PARA 26/09/2023;;;
13;20/09/2023;APROVADA;1856;2373;;623;21/09/2023;16489;ALTA;REALIZADA;1435.0;FACILITIES;NF 15 - PAGAMENTO PARA 25/09/2023;;;
25;20/09/2023;APROVADA;1856;2374;;623;21/09/2023;16502;ALTA;PENDENTE;600.0;FACILITIES;NF 2 - PAGAMENTO PARA 27/09/2023;;;
9;20/09/2023;APROVADA;1856;2375;;623;21/09/2023;16504;ALTA;REALIZADA;2080.0;FACILITIES;NF 57 - PAGAMENTO PARA  27/09/2023;;;
8;20/09/2023;APROVADA;1856;2376;;623;21/09/2023;16503;ALTA;REALIZADA;380.0;FACILITIES;NF 53 - PAGAMENTO PARA 27/09/2023;;;
1;21/09/2023;APROVADA;1851;2380;500639.0;5006004;27/09/2023;16561;ALTA;PENDENTE;89.8;FACILITIES;SAO 20 CAIXAS DE LEITE COM 12 LITROS CADA UMA;;;
1;21/09/2023;APROVADA;1856;2382;500639.0;5006202;27/09/2023;16561;ALTA;PENDENTE;259.9;FACILITIES;LINK ENVIADO POR E-MAIL;;;
22;21/09/2023;APROVADA;1856;2385;1194.0;5012434;27/09/2023;16560;ALTA;REALIZADA;319.55;FACILITIES;NF 1194;;;
22;21/09/2023;APROVADA;1856;2387;1208.0;5012435;27/09/2023;16593;ALTA;REALIZADA;1400.0;FACILITIES;NF 1208;;;
23;25/09/2023;APROVADA;1856;2398;;623;25/09/2023;16537;ALTA;REALIZADA;250.0;FACILITIES;NF 15;;;
1;25/09/2023;APROVADA;1856;2401;;623;04/10/2023;16678;ALTA;REALIZADA;1620.0;FACILITIES;NF 3654 - VENCIMENTO PARA  02/10/2023;;;
402;25/09/2023;APROVADA;1856;2403;;623;04/10/2023;16677;ALTA;REALIZADA;1080.0;FACILITIES;NF 3655 - VENCIMENTO 02/10/2023;;;
1;25/09/2023;APROVADA;1856;2404;3791.0;698133;27/09/2023;16567;ALTA;REALIZADA;2469.6;FACILITIES;NF 3791 - VENCIMENTO 19/10/2023;;;
1;25/09/2023;APROVADA;1856;2405;;623;26/09/2023;16556;ALTA;REALIZADA;30000.0;403010000;NF 41 - VENCIMENTO 20/10/2023;;;
14;25/09/2023;APROVADA;1856;2411;;623;27/09/2023;16587;ALTA;REALIZADA;110.38;FACILITIES;NF 26746 - VENCIMENTO 05/10/2023;;;
607;25/09/2023;APROVADA;1856;2412;;623;27/09/2023;16588;ALTA;REALIZADA;110.0;FACILITIES;NF 26871 - VENCIMENTO 05/10/2023;;;
605;25/09/2023;APROVADA;1856;2413;;623;27/09/2023;16590;ALTA;REALIZADA;110.38;FACILITIES;NF 26897 - VENCIMENTO 05/10/2023;;;
2;25/09/2023;APROVADA;1856;2414;;623;27/09/2023;16589;ALTA;REALIZADA;165.57;FACILITIES;NF 26898 - VENCIMENTO 02/10/2023;;;
25;25/09/2023;APROVADA;1856;2415;441.0;5012473;27/09/2023;16594;ALTA;REALIZADA;840.0;FACILITIES;NF 441 - VENCIMENTO 02/10/2023;;;
18;25/09/2023;APROVADA;1856;2418;1244.0;596811;27/09/2023;16591;ALTA;REALIZADA;1400.0;FACILITIES;NF 1244 - PAGAMENTO PARA 03/10/2023;;;
1;25/09/2023;APROVADA;1856;2419;;623;27/09/2023;16592;ALTA;REALIZADA;3850.0;FACILITIES;NF 21- VENCIMENTO 06/10/2023;;;
1;25/09/2023;APROVADA;1856;2420;;623;;;ALTA;REALIZADA;50281.33;403010000;NF 40 - PAGAMENTO PARA 25/09/2023;;;
30;25/09/2023;APROVADA;1856;2422;;623;27/09/2023;16577;ALTA;REALIZADA;46067.0;403010000;NF 742 - VENCIMENTO 29/09/2023;;;
1;25/09/2023;APROVADA;1856;2425;524883.0;5012474;26/09/2023;16551;ALTA;REALIZADA;587.94;403010000;NF 524.883 - VENCIMENTO 07/10/2023;;;
605;26/09/2023;APROVADA;1856;2426;;623;28/09/2023;16602;ALTA;REALIZADA;300.0;FACILITIES;NF 7972 - VENCIMENTO 06/10/2023;;;
30;26/09/2023;APROVADA;1856;2428;;623;26/09/2023;16550;ALTA;REALIZADA;25600.0;403010000;NF 1011 - VENCIMENTO 27/09/2023;;;
30;26/09/2023;APROVADA;1856;2437;93.0;692503;27/09/2023;16580;ALTA;REALIZADA;2888.0;403010000;NF 92 - VENCIMENTO 30/09/2023;;;
13;26/09/2023;APROVADA;1856;2438;;623;27/09/2023;16596;ALTA;REALIZADA;210.0;FACILITIES;NF 20;;;
30;26/09/2023;APROVADA;1856;2440;1409.0;698281;10/10/2023;16791;ALTA;REALIZADA;100000.0;403010000;NF 1409;;;
13;26/09/2023;APROVADA;1853;2442;;623;27/09/2023;16595;ALTA;REALIZADA;4000.0;FACILITIES;NF 3 ENVIADO POR EMAIL;;;
13;27/09/2023;APROVADA;1856;2444;;623;27/09/2023;16597;ALTA;REALIZADA;250.0;FACILITIES;NF 21;;;
30;27/09/2023;APROVADA;1856;2445;85685.0;5012483;28/09/2023;16612;ALTA;REALIZADA;236.52;403010000;NF 85685 -  NF PAGA -  CARTAO CORPORATIVO NELSINHO;;;
18;27/09/2023;APROVADA;1856;2446;;623;02/10/2023;16623;ALTA;REALIZADA;175.0;FACILITIES;NF 1031 - VENCIMENTO 16/10/2023;;;
30;27/09/2023;ATENDIDA;1856;2452;21053.0;698289;28/09/2023;16601;ALTA;REALIZADA;45166.83;403010000;NF 21053;;;
1;27/09/2023;APROVADA;1856;2455;64424.0;5012157;02/10/2023;16622;ALTA;PENDENTE;1131.0;FACILITIES;;;;
18;28/09/2023;APROVADA;1853;2459;;623;02/10/2023;16624;ALTA;REALIZADA;5350.0;FACILITIES;NF 1030;;;
30;28/09/2023;APROVADA;1856;2460;;623;03/10/2023;16664;ALTA;REALIZADA;696.0;FACILITIES;NF 26921 VENCIMENTO 18/10/2023;;;
22;02/10/2023;APROVADA;1856;2478;;623;03/10/2023;16648;ALTA;REALIZADA;350.0;FACILITIES;NF 7971 - VENCIMENTO 06/10/2023;;;
1;02/10/2023;APROVADA;1856;2479;;623;03/10/2023;16659;ALTA;REALIZADA;3200.0;FACILITIES;NF 152055 - PAGAMENTO COMBINADO PARA 05/10/2023;;;
25;02/10/2023;APROVADA;1856;2480;;623;03/10/2023;16665;ALTA;REALIZADA;600.0;FACILITIES;NF 2 - PAGAMENTO PARA 01/11/2023;;;
30;02/10/2023;APROVADA;1856;2486;46939.0;5010427;03/10/2023;16666;ALTA;REALIZADA;1212.0;403010000;NF 46939 - PAGAMENTO JA EFETUADO;;;
1;02/10/2023;APROVADA;1856;2490;1649.0;5012494;03/10/2023;16647;ALTA;REALIZADA;1450.1;403010000;NF 1649;;;
30;02/10/2023;ATENDIDA;1856;2492;132.0;698941;10/10/2023;16792;ALTA;REALIZADA;150934.0;403010000;NF 132 - PAGAMENTO SENDO EFETUADO;;;
25;03/10/2023;APROVADA;1856;2497;;623;03/10/2023;16656;ALTA;REALIZADA;4630.32;FACILITIES;NF 2023/31 - PAGAMENTO PARA 05/10/2023;;;
24;03/10/2023;APROVADA;1856;2498;;623;03/10/2023;16657;ALTA;REALIZADA;5962.79;FACILITIES;NF 2023/32 - PAGAMENTO PARA 05/10/2023;;;
9;04/10/2023;APROVADA;1856;2499;;623;03/10/2023;16661;ALTA;REALIZADA;334.0;FACILITIES;NF 70074 - VENCIMENTO 10/10/2023;;;
1;03/10/2023;APROVADA;1851;2500;2550747.0;5003272;12/10/2023;16714;ALTA;PENDENTE;9989.48;FACILITIES;;;;
1;03/10/2023;APROVADA;1856;2501;;623;03/10/2023;16662;ALTA;REALIZADA;250.0;FACILITIES;NF 324 - VENCIMENTO 10/10/2023;;;
29;03/10/2023;APROVADA;1856;2503;;623;03/10/2023;16663;ALTA;REALIZADA;250.0;FACILITIES;NF 325 - VENCIMENTO 10/10/2023;;;
11;03/10/2023;APROVADA;1856;2504;;623;03/10/2023;16667;ALTA;REALIZADA;480.0;FACILITIES;NF 1901 - PAGAMENTO COMBINADO PARA 10/10/2023;;;
25;03/10/2023;APROVADA;1856;2506;;623;04/10/2023;16709;ALTA;REALIZADA;875.0;FACILITIES;NF 3 - PAGAMENTO PARA 01/11/2023;;;
10;03/10/2023;APROVADA;1856;2507;;623;04/10/2023;16689;ALTA;REALIZADA;1138.0;FACILITIES;NF 52 - VENCIMENTO 11/10/2023;;;
23;03/10/2023;APROVADA;1856;2508;;623;04/10/2023;16684;ALTA;REALIZADA;300.0;FACILITIES;NF 33 - VENCIMENTO 09/10/2023;;;
18;03/10/2023;APROVADA;1856;2513;;623;05/10/2023;16718;ALTA;REALIZADA;467.86;FACILITIES;NF 1037 - VENCIMENTO 25/10/2023;;;
1;03/10/2023;APROVADA;1851;2517;136877.0;5000728;16/10/2023;16808;ALTA;PENDENTE;641.7;FACILITIES;;;;
9;03/10/2023;APROVADA;1856;2518;550790.0;699112;04/10/2023;16675;ALTA;REALIZADA;7881.23;FACILITIES;DIEGO ESTA CUIDANDO DESSA COMPRA, PAGAMENTO SERA REALIZADO AMANHA 04/10/2023.;;;
1;04/10/2023;APROVADA;1856;2524;177681.0;5009102;04/10/2023;16710;ALTA;REALIZADA;8446.01;FACILITIES;NF 177681 - VENCIMENTO 12/10/2023;;;
30;04/10/2023;APROVADA;1856;2531;280653.0;5012529;05/10/2023;16713;ALTA;REALIZADA;5546.91;403010000;NF 280653 - FATURA PARA 25/10/2023;;;
1;04/10/2023;APROVADA;1851;2533;136877.0;5000386;16/10/2023;16808;ALTA;PENDENTE;4018.07;FACILITIES;;;;
1;04/10/2023;APROVADA;1851;2537;281208.0;5008631;13/10/2023;16731;ALTA;PENDENTE;9753.82;FACILITIES;;;;
402;04/10/2023;APROVADA;1856;2538;;623;05/10/2023;16717;ALTA;REALIZADA;3800.0;FACILITIES;NF 561 -  SEGUIR PAGAMENTO CONFOMRE COMBINADO NO E-MAIL.;;;
30;04/10/2023;APROVADA;1856;2539;;623;05/10/2023;16715;ALTA;REALIZADA;5653.8;403010000;NF 191 - PAGAMENTO COMBINADO PARA 11/10/2023;;;
1;04/10/2023;APROVADA;1851;2540;281208.0;5000022;13/10/2023;16731;ALTA;PENDENTE;7033.34;FACILITIES;;;;
9;04/10/2023;APROVADA;1856;2541;;623;05/10/2023;16716;ALTA;REALIZADA;6189.6;FACILITIES;NF 60 - PAGAMENTO COMBINADO PARA 16/10/2023;;;
23;04/10/2023;APROVADA;1856;2542;17589.0;651886;25/10/2023;17040;ALTA;PENDENTE;3070.57;FACILITIES; FAVOR SEGUIR O MODELO DOS LINKS ENVIADOS POR E-MAIL;;;
25;04/10/2023;APROVADA;1856;2544;16759.0;5009594;18/10/2023;16924;ALTA;PENDENTE;54.5;FACILITIES;LINK COM O MODELO ENVIADO POR EMAIL;;;
